Year,SeriesCode,Страна ,Activity,Sex,Value
2018,SL_ISV_IFEM,Finland,TOTAL,FEMALE,5.59
2018,SL_ISV_IFEM,Finland,NONAGR,MALE,8.61
2018,SL_ISV_IFEM,Finland,ISIC4_A,MALE,50.58
2012,SL_ISV_IFEM,Luxembourg,NONAGR,BOTHSEX,1.27
2012,SL_ISV_IFEM,Luxembourg,TOTAL,MALE,0.86
2012,SL_ISV_IFEM,Luxembourg,NONAGR,MALE,0.86
2012,SL_ISV_IFEM,Luxembourg,TOTAL,FEMALE,2.26
2012,SL_ISV_IFEM,Luxembourg,ISIC4_A,FEMALE,33.17
2013,SL_ISV_IFEM,Luxembourg,TOTAL,BOTHSEX,2.24
2013,SL_ISV_IFEM,Luxembourg,ISIC4_A,BOTHSEX,3.08
2013,SL_ISV_IFEM,Luxembourg,NONAGR,BOTHSEX,2.22
2013,SL_ISV_IFEM,Luxembourg,TOTAL,MALE,1.07
2017,SL_ISV_IFEM,Austria,ISIC4_A,MALE,10.29
2017,SL_ISV_IFEM,Austria,NONAGR,MALE,3.51
2017,SL_ISV_IFEM,Austria,TOTAL,MALE,3.77
2017,SL_ISV_IFEM,Austria,ISIC4_A,FEMALE,17.64
2017,SL_ISV_IFEM,Austria,TOTAL,FEMALE,4.75
2017,SL_ISV_IFEM,Austria,NONAGR,BOTHSEX,3.87
2017,SL_ISV_IFEM,Austria,NONAGR,FEMALE,4.3
2017,SL_ISV_IFEM,Austria,TOTAL,BOTHSEX,4.21
2017,SL_ISV_IFEM,Austria,ISIC4_A,BOTHSEX,13.35
2018,SL_ISV_IFEM,Finland,TOTAL,MALE,10.67
2018,SL_ISV_IFEM,Finland,NONAGR,BOTHSEX,6.79
2018,SL_ISV_IFEM,Finland,ISIC4_A,BOTHSEX,47.3
2018,SL_ISV_IFEM,Finland,TOTAL,BOTHSEX,8.19
2019,SL_ISV_IFEM,Finland,ISIC4_A,MALE,47.42
2019,SL_ISV_IFEM,Finland,TOTAL,MALE,9.8
2019,SL_ISV_IFEM,Finland,NONAGR,FEMALE,5.33
2019,SL_ISV_IFEM,Finland,ISIC4_A,FEMALE,42.27
2019,SL_ISV_IFEM,Finland,TOTAL,FEMALE,6.06
2013,SL_ISV_IFEM,Luxembourg,NONAGR,MALE,1.07
2013,SL_ISV_IFEM,Luxembourg,TOTAL,FEMALE,3.73
2013,SL_ISV_IFEM,Luxembourg,NONAGR,FEMALE,3.64
2014,SL_ISV_IFEM,Luxembourg,NONAGR,FEMALE,3.17
2014,SL_ISV_IFEM,Luxembourg,TOTAL,BOTHSEX,2.15
2014,SL_ISV_IFEM,Luxembourg,ISIC4_A,BOTHSEX,5.48
2014,SL_ISV_IFEM,Luxembourg,NONAGR,BOTHSEX,2.07
2014,SL_ISV_IFEM,Luxembourg,TOTAL,MALE,1.16
2014,SL_ISV_IFEM,Luxembourg,TOTAL,FEMALE,3.38
2019,SL_ISV_IFEM,Finland,NONAGR,MALE,7.8
2019,SL_ISV_IFEM,Finland,ISIC4_A,BOTHSEX,46.02
2019,SL_ISV_IFEM,Finland,NONAGR,BOTHSEX,6.57
2019,SL_ISV_IFEM,Finland,TOTAL,BOTHSEX,7.97
2020,SL_ISV_IFEM,Finland,NONAGR,FEMALE,4.59
2020,SL_ISV_IFEM,Finland,ISIC4_A,FEMALE,44.15
2020,SL_ISV_IFEM,Finland,TOTAL,FEMALE,5.38
2020,SL_ISV_IFEM,Finland,TOTAL,BOTHSEX,6.47
2020,SL_ISV_IFEM,Finland,NONAGR,MALE,5.2
2014,SL_ISV_IFEM,Luxembourg,NONAGR,MALE,1.16
2014,SL_ISV_IFEM,Luxembourg,ISIC4_A,FEMALE,18.15
2015,SL_ISV_IFEM,Luxembourg,TOTAL,BOTHSEX,2.73
2015,SL_ISV_IFEM,Luxembourg,NONAGR,BOTHSEX,2.77
2015,SL_ISV_IFEM,Luxembourg,TOTAL,MALE,2.1
2015,SL_ISV_IFEM,Luxembourg,NONAGR,MALE,2.15
2015,SL_ISV_IFEM,Luxembourg,TOTAL,FEMALE,3.47
2015,SL_ISV_IFEM,Luxembourg,NONAGR,FEMALE,3.5
2016,SL_ISV_IFEM,Luxembourg,NONAGR,BOTHSEX,3.46
2018,SL_ISV_IFEM,Portugal,TOTAL,BOTHSEX,6.06
2018,SL_ISV_IFEM,Portugal,TOTAL,MALE,5.61
2018,SL_ISV_IFEM,Portugal,ISIC4_A,MALE,16.5
2018,SL_ISV_IFEM,Portugal,ISIC4_A,BOTHSEX,23.31
2018,SL_ISV_IFEM,Portugal,NONAGR,BOTHSEX,5.57
2018,SL_ISV_IFEM,Portugal,ISIC4_A,FEMALE,38.72
2018,SL_ISV_IFEM,Portugal,NONAGR,FEMALE,5.96
2018,SL_ISV_IFEM,Portugal,NONAGR,MALE,5.18
2018,SL_ISV_IFEM,Portugal,TOTAL,FEMALE,6.52
2020,SL_ISV_IFEM,Finland,ISIC4_A,MALE,48.08
2020,SL_ISV_IFEM,Finland,TOTAL,MALE,7.48
2020,SL_ISV_IFEM,Finland,NONAGR,BOTHSEX,4.9
2020,SL_ISV_IFEM,Finland,ISIC4_A,BOTHSEX,47.06
2021,SL_ISV_IFEM,Finland,TOTAL,MALE,7.64
2021,SL_ISV_IFEM,Finland,NONAGR,FEMALE,4.77
2021,SL_ISV_IFEM,Finland,ISIC4_A,FEMALE,38.71
2021,SL_ISV_IFEM,Finland,TOTAL,FEMALE,5.01
2021,SL_ISV_IFEM,Finland,NONAGR,MALE,6.89
2019,SL_ISV_IFEM,Portugal,TOTAL,BOTHSEX,5.99
2019,SL_ISV_IFEM,Portugal,ISIC4_A,BOTHSEX,21.55
2019,SL_ISV_IFEM,Portugal,ISIC4_A,MALE,16.73
2019,SL_ISV_IFEM,Portugal,NONAGR,MALE,5.21
2019,SL_ISV_IFEM,Portugal,NONAGR,BOTHSEX,5.5
2019,SL_ISV_IFEM,Portugal,TOTAL,MALE,5.69
2019,SL_ISV_IFEM,Portugal,TOTAL,FEMALE,6.3
2019,SL_ISV_IFEM,Portugal,ISIC4_A,FEMALE,32.32
2019,SL_ISV_IFEM,Portugal,NONAGR,FEMALE,5.8
2021,SL_ISV_IFEM,Finland,ISIC4_A,MALE,41.1
2021,SL_ISV_IFEM,Finland,NONAGR,BOTHSEX,5.87
2021,SL_ISV_IFEM,Finland,ISIC4_A,BOTHSEX,40.56
2021,SL_ISV_IFEM,Finland,TOTAL,BOTHSEX,6.39
2007,SL_ISV_IFEM,France,ISIC4_A,MALE,10.17
2007,SL_ISV_IFEM,France,TOTAL,MALE,19.82
2007,SL_ISV_IFEM,France,ISIC4_A,FEMALE,24.69
2007,SL_ISV_IFEM,France,NONAGR,BOTHSEX,27.18
2007,SL_ISV_IFEM,France,NONAGR,FEMALE,34.51
2007,SL_ISV_IFEM,France,TOTAL,BOTHSEX,26.64
2007,SL_ISV_IFEM,France,ISIC4_A,BOTHSEX,14.37
2007,SL_ISV_IFEM,France,TOTAL,FEMALE,34.26
2007,SL_ISV_IFEM,France,NONAGR,MALE,20.39
2008,SL_ISV_IFEM,France,ISIC4_A,BOTHSEX,11.84
2008,SL_ISV_IFEM,France,TOTAL,BOTHSEX,27.84
2008,SL_ISV_IFEM,France,TOTAL,MALE,20.74
2008,SL_ISV_IFEM,France,NONAGR,BOTHSEX,28.41
2008,SL_ISV_IFEM,France,ISIC4_A,MALE,7.92
2016,SL_ISV_IFEM,Luxembourg,TOTAL,BOTHSEX,3.64
2016,SL_ISV_IFEM,Luxembourg,ISIC4_A,BOTHSEX,17.13
2016,SL_ISV_IFEM,Luxembourg,NONAGR,MALE,2.47
2016,SL_ISV_IFEM,Luxembourg,TOTAL,FEMALE,4.76
2016,SL_ISV_IFEM,Luxembourg,ISIC4_A,FEMALE,16.3
2016,SL_ISV_IFEM,Luxembourg,NONAGR,FEMALE,4.68
2016,SL_ISV_IFEM,Luxembourg,ISIC4_A,MALE,17.35
2016,SL_ISV_IFEM,Luxembourg,TOTAL,MALE,2.75
2017,SL_ISV_IFEM,Luxembourg,TOTAL,BOTHSEX,2.69
2020,SL_ISV_IFEM,Portugal,ISIC4_A,FEMALE,20.45
2020,SL_ISV_IFEM,Portugal,TOTAL,FEMALE,5.89
2020,SL_ISV_IFEM,Portugal,NONAGR,FEMALE,5.67
2020,SL_ISV_IFEM,Portugal,TOTAL,BOTHSEX,6.01
2020,SL_ISV_IFEM,Portugal,ISIC4_A,MALE,13.81
2020,SL_ISV_IFEM,Portugal,ISIC4_A,BOTHSEX,15.83
2020,SL_ISV_IFEM,Portugal,NONAGR,BOTHSEX,5.77
2020,SL_ISV_IFEM,Portugal,TOTAL,MALE,6.13
2020,SL_ISV_IFEM,Portugal,NONAGR,MALE,5.86
2008,SL_ISV_IFEM,France,NONAGR,MALE,21.35
2008,SL_ISV_IFEM,France,NONAGR,FEMALE,36.09
2008,SL_ISV_IFEM,France,ISIC4_A,FEMALE,20.9
2008,SL_ISV_IFEM,France,TOTAL,FEMALE,35.76
2009,SL_ISV_IFEM,France,TOTAL,FEMALE,33.63
2009,SL_ISV_IFEM,France,NONAGR,MALE,20.0
2009,SL_ISV_IFEM,France,NONAGR,FEMALE,34.04
2009,SL_ISV_IFEM,France,ISIC4_A,MALE,8.57
2009,SL_ISV_IFEM,France,TOTAL,MALE,19.5
2017,SL_ISV_IFEM,Luxembourg,NONAGR,BOTHSEX,2.54
2017,SL_ISV_IFEM,Luxembourg,TOTAL,MALE,2.27
2017,SL_ISV_IFEM,Luxembourg,NONAGR,MALE,2.0
2017,SL_ISV_IFEM,Luxembourg,TOTAL,FEMALE,3.19
2017,SL_ISV_IFEM,Luxembourg,NONAGR,FEMALE,3.18
2018,SL_ISV_IFEM,Luxembourg,TOTAL,BOTHSEX,7.29
2018,SL_ISV_IFEM,Luxembourg,NONAGR,BOTHSEX,7.31
2018,SL_ISV_IFEM,Luxembourg,TOTAL,MALE,6.43
2018,SL_ISV_IFEM,Luxembourg,NONAGR,MALE,6.56
2021,SL_ISV_IFEM,Portugal,TOTAL,BOTHSEX,9.69
2021,SL_ISV_IFEM,Portugal,ISIC4_A,BOTHSEX,14.82
2021,SL_ISV_IFEM,Portugal,ISIC4_A,MALE,14.36
2021,SL_ISV_IFEM,Portugal,NONAGR,MALE,10.0
2021,SL_ISV_IFEM,Portugal,NONAGR,BOTHSEX,9.58
2021,SL_ISV_IFEM,Portugal,TOTAL,MALE,10.13
2021,SL_ISV_IFEM,Portugal,TOTAL,FEMALE,9.25
2021,SL_ISV_IFEM,Portugal,ISIC4_A,FEMALE,16.08
2021,SL_ISV_IFEM,Portugal,NONAGR,FEMALE,9.17
2009,SL_ISV_IFEM,France,NONAGR,BOTHSEX,26.83
2009,SL_ISV_IFEM,France,TOTAL,BOTHSEX,26.3
2009,SL_ISV_IFEM,France,ISIC4_A,BOTHSEX,11.06
2009,SL_ISV_IFEM,France,ISIC4_A,FEMALE,16.23
2010,SL_ISV_IFEM,France,NONAGR,BOTHSEX,27.18
2010,SL_ISV_IFEM,France,TOTAL,MALE,20.12
2010,SL_ISV_IFEM,France,TOTAL,BOTHSEX,26.73
2010,SL_ISV_IFEM,France,ISIC4_A,MALE,8.31
2010,SL_ISV_IFEM,France,ISIC4_A,BOTHSEX,12.99
2018,SL_ISV_IFEM,Luxembourg,TOTAL,FEMALE,8.34
2018,SL_ISV_IFEM,Luxembourg,NONAGR,FEMALE,8.24
2018,SL_ISV_IFEM,Luxembourg,ISIC4_A,BOTHSEX,5.15
2019,SL_ISV_IFEM,Luxembourg,TOTAL,BOTHSEX,2.96
2019,SL_ISV_IFEM,Luxembourg,NONAGR,BOTHSEX,2.97
2019,SL_ISV_IFEM,Luxembourg,TOTAL,MALE,2.53
2019,SL_ISV_IFEM,Luxembourg,NONAGR,MALE,2.54
2019,SL_ISV_IFEM,Luxembourg,TOTAL,FEMALE,3.46
2019,SL_ISV_IFEM,Luxembourg,NONAGR,FEMALE,3.46
2008,SL_ISV_IFEM,Serbia,TOTAL,BOTHSEX,57.11
2008,SL_ISV_IFEM,Serbia,ISIC4_A,FEMALE,89.12
2008,SL_ISV_IFEM,Serbia,NONAGR,FEMALE,49.96
2008,SL_ISV_IFEM,Serbia,NONAGR,MALE,50.23
2008,SL_ISV_IFEM,Serbia,TOTAL,MALE,54.85
2008,SL_ISV_IFEM,Serbia,ISIC4_A,MALE,69.23
2008,SL_ISV_IFEM,Serbia,TOTAL,FEMALE,60.13
2008,SL_ISV_IFEM,Serbia,ISIC4_A,BOTHSEX,78.09
2008,SL_ISV_IFEM,Serbia,NONAGR,BOTHSEX,50.11
2020,SL_ISV_IFEM,Luxembourg,TOTAL,BOTHSEX,5.12
2020,SL_ISV_IFEM,Luxembourg,NONAGR,BOTHSEX,5.14
2020,SL_ISV_IFEM,Luxembourg,TOTAL,MALE,5.5
2020,SL_ISV_IFEM,Luxembourg,NONAGR,MALE,5.53
2020,SL_ISV_IFEM,Luxembourg,TOTAL,FEMALE,4.67
2020,SL_ISV_IFEM,Luxembourg,NONAGR,FEMALE,4.68
2021,SL_ISV_IFEM,Luxembourg,TOTAL,FEMALE,10.65
2021,SL_ISV_IFEM,Luxembourg,NONAGR,FEMALE,10.74
2021,SL_ISV_IFEM,Luxembourg,TOTAL,BOTHSEX,10.28
2010,SL_ISV_IFEM,France,NONAGR,FEMALE,34.06
2010,SL_ISV_IFEM,France,ISIC4_A,FEMALE,24.06
2010,SL_ISV_IFEM,France,NONAGR,MALE,20.65
2010,SL_ISV_IFEM,France,TOTAL,FEMALE,33.86
2011,SL_ISV_IFEM,France,NONAGR,FEMALE,33.61
2011,SL_ISV_IFEM,France,ISIC4_A,MALE,16.51
2011,SL_ISV_IFEM,France,NONAGR,BOTHSEX,26.72
2011,SL_ISV_IFEM,France,TOTAL,MALE,20.05
2011,SL_ISV_IFEM,France,ISIC4_A,FEMALE,30.15
2009,SL_ISV_IFEM,Serbia,TOTAL,BOTHSEX,24.0
2009,SL_ISV_IFEM,Serbia,ISIC4_A,BOTHSEX,74.19
2009,SL_ISV_IFEM,Serbia,NONAGR,FEMALE,6.47
2009,SL_ISV_IFEM,Serbia,TOTAL,MALE,23.39
2009,SL_ISV_IFEM,Serbia,ISIC4_A,MALE,65.63
2009,SL_ISV_IFEM,Serbia,NONAGR,MALE,9.73
2009,SL_ISV_IFEM,Serbia,TOTAL,FEMALE,24.81
2009,SL_ISV_IFEM,Serbia,NONAGR,BOTHSEX,8.3
2009,SL_ISV_IFEM,Serbia,ISIC4_A,FEMALE,86.14
2010,SL_ISV_IFEM,Serbia,TOTAL,FEMALE,22.83
2021,SL_ISV_IFEM,Luxembourg,NONAGR,BOTHSEX,10.33
2021,SL_ISV_IFEM,Luxembourg,TOTAL,MALE,9.98
2021,SL_ISV_IFEM,Luxembourg,NONAGR,MALE,9.99
2007,SL_ISV_IFEM,Malta,ISIC4_A,BOTHSEX,61.95
2007,SL_ISV_IFEM,Malta,ISIC4_A,MALE,64.61
2007,SL_ISV_IFEM,Malta,NONAGR,MALE,16.21
2007,SL_ISV_IFEM,Malta,NONAGR,BOTHSEX,13.99
2007,SL_ISV_IFEM,Malta,TOTAL,MALE,17.05
2007,SL_ISV_IFEM,Malta,TOTAL,FEMALE,9.54
2010,SL_ISV_IFEM,Serbia,TOTAL,BOTHSEX,22.64
2010,SL_ISV_IFEM,Serbia,ISIC4_A,BOTHSEX,72.39
2010,SL_ISV_IFEM,Serbia,NONAGR,BOTHSEX,8.34
2010,SL_ISV_IFEM,Serbia,TOTAL,MALE,22.5
2010,SL_ISV_IFEM,Serbia,ISIC4_A,MALE,63.51
2010,SL_ISV_IFEM,Serbia,NONAGR,MALE,10.03
2010,SL_ISV_IFEM,Serbia,ISIC4_A,FEMALE,85.6
2010,SL_ISV_IFEM,Serbia,NONAGR,FEMALE,6.14
2011,SL_ISV_IFEM,Serbia,NONAGR,FEMALE,6.26
2011,SL_ISV_IFEM,Serbia,TOTAL,BOTHSEX,20.6
2007,SL_ISV_IFEM,Malta,NONAGR,FEMALE,9.38
2007,SL_ISV_IFEM,Malta,TOTAL,BOTHSEX,14.63
2008,SL_ISV_IFEM,Malta,TOTAL,BOTHSEX,14.23
2008,SL_ISV_IFEM,Malta,ISIC4_A,BOTHSEX,66.45
2008,SL_ISV_IFEM,Malta,TOTAL,MALE,16.96
2008,SL_ISV_IFEM,Malta,ISIC4_A,MALE,67.88
2008,SL_ISV_IFEM,Malta,TOTAL,FEMALE,8.58
2008,SL_ISV_IFEM,Malta,NONAGR,FEMALE,8.47
2008,SL_ISV_IFEM,Malta,NONAGR,BOTHSEX,13.25
2008,SL_ISV_IFEM,Malta,NONAGR,MALE,15.63
2009,SL_ISV_IFEM,Malta,NONAGR,FEMALE,8.16
2009,SL_ISV_IFEM,Malta,TOTAL,BOTHSEX,13.57
2009,SL_ISV_IFEM,Malta,ISIC4_A,BOTHSEX,72.5
2009,SL_ISV_IFEM,Malta,NONAGR,BOTHSEX,12.58
2009,SL_ISV_IFEM,Malta,TOTAL,MALE,16.25
2009,SL_ISV_IFEM,Malta,TOTAL,FEMALE,8.3
2009,SL_ISV_IFEM,Malta,ISIC4_A,MALE,73.63
2009,SL_ISV_IFEM,Malta,NONAGR,MALE,14.87
2011,SL_ISV_IFEM,Serbia,ISIC4_A,BOTHSEX,65.8
2011,SL_ISV_IFEM,Serbia,NONAGR,BOTHSEX,8.42
2011,SL_ISV_IFEM,Serbia,TOTAL,MALE,20.32
2011,SL_ISV_IFEM,Serbia,TOTAL,FEMALE,20.99
2011,SL_ISV_IFEM,Serbia,ISIC4_A,FEMALE,82.36
2011,SL_ISV_IFEM,Serbia,ISIC4_A,MALE,55.49
2011,SL_ISV_IFEM,Serbia,NONAGR,MALE,10.06
2012,SL_ISV_IFEM,Serbia,NONAGR,MALE,9.06
2012,SL_ISV_IFEM,Serbia,TOTAL,FEMALE,19.99
2012,SL_ISV_IFEM,Serbia,ISIC4_A,FEMALE,80.46
2012,SL_ISV_IFEM,Serbia,NONAGR,FEMALE,5.89
2012,SL_ISV_IFEM,Serbia,TOTAL,BOTHSEX,18.91
2012,SL_ISV_IFEM,Serbia,ISIC4_A,BOTHSEX,61.17
2012,SL_ISV_IFEM,Serbia,NONAGR,BOTHSEX,7.7
2012,SL_ISV_IFEM,Serbia,TOTAL,MALE,18.12
2012,SL_ISV_IFEM,Serbia,ISIC4_A,MALE,49.41
2013,SL_ISV_IFEM,Serbia,TOTAL,BOTHSEX,22.8
2013,SL_ISV_IFEM,Serbia,NONAGR,BOTHSEX,10.03
2013,SL_ISV_IFEM,Serbia,ISIC4_A,BOTHSEX,70.02
2010,SL_ISV_IFEM,Malta,TOTAL,FEMALE,11.31
2010,SL_ISV_IFEM,Malta,ISIC4_A,FEMALE,78.0
2010,SL_ISV_IFEM,Malta,ISIC4_A,MALE,74.18
2010,SL_ISV_IFEM,Malta,NONAGR,MALE,17.79
2010,SL_ISV_IFEM,Malta,NONAGR,BOTHSEX,15.32
2010,SL_ISV_IFEM,Malta,TOTAL,MALE,19.36
2010,SL_ISV_IFEM,Malta,NONAGR,FEMALE,10.87
2010,SL_ISV_IFEM,Malta,TOTAL,BOTHSEX,16.53
2010,SL_ISV_IFEM,Malta,ISIC4_A,BOTHSEX,74.62
2011,SL_ISV_IFEM,France,NONAGR,MALE,20.21
2011,SL_ISV_IFEM,France,TOTAL,FEMALE,33.53
2011,SL_ISV_IFEM,France,ISIC4_A,BOTHSEX,21.02
2011,SL_ISV_IFEM,France,TOTAL,BOTHSEX,26.53
2012,SL_ISV_IFEM,France,NONAGR,BOTHSEX,26.28
2012,SL_ISV_IFEM,France,ISIC4_A,MALE,10.96
2012,SL_ISV_IFEM,France,ISIC4_A,FEMALE,27.76
2012,SL_ISV_IFEM,France,NONAGR,FEMALE,33.69
2012,SL_ISV_IFEM,France,TOTAL,FEMALE,33.56
2011,SL_ISV_IFEM,Malta,TOTAL,BOTHSEX,13.54
2011,SL_ISV_IFEM,Malta,NONAGR,BOTHSEX,13.55
2011,SL_ISV_IFEM,Malta,TOTAL,MALE,16.68
2011,SL_ISV_IFEM,Malta,NONAGR,MALE,16.74
2011,SL_ISV_IFEM,Malta,TOTAL,FEMALE,7.92
2011,SL_ISV_IFEM,Malta,NONAGR,FEMALE,7.8
2012,SL_ISV_IFEM,Malta,TOTAL,BOTHSEX,12.02
2012,SL_ISV_IFEM,Malta,ISIC4_A,BOTHSEX,73.79
2012,SL_ISV_IFEM,Malta,NONAGR,BOTHSEX,11.14
2012,SL_ISV_IFEM,France,NONAGR,MALE,19.28
2012,SL_ISV_IFEM,France,TOTAL,BOTHSEX,25.94
2012,SL_ISV_IFEM,France,TOTAL,MALE,18.91
2012,SL_ISV_IFEM,France,ISIC4_A,BOTHSEX,16.34
2013,SL_ISV_IFEM,France,ISIC4_A,FEMALE,28.0
2013,SL_ISV_IFEM,France,NONAGR,FEMALE,34.61
2013,SL_ISV_IFEM,France,TOTAL,FEMALE,34.45
2013,SL_ISV_IFEM,France,TOTAL,MALE,19.15
2013,SL_ISV_IFEM,France,NONAGR,MALE,19.56
2013,SL_ISV_IFEM,Serbia,ISIC4_A,MALE,61.06
2013,SL_ISV_IFEM,Serbia,NONAGR,MALE,11.41
2013,SL_ISV_IFEM,Serbia,NONAGR,FEMALE,8.21
2013,SL_ISV_IFEM,Serbia,TOTAL,FEMALE,23.18
2013,SL_ISV_IFEM,Serbia,ISIC4_A,FEMALE,83.83
2013,SL_ISV_IFEM,Serbia,TOTAL,MALE,22.52
2014,SL_ISV_IFEM,Serbia,ISIC4_A,FEMALE,88.01
2014,SL_ISV_IFEM,Serbia,NONAGR,FEMALE,11.29
2014,SL_ISV_IFEM,Serbia,TOTAL,MALE,24.29
2013,SL_ISV_IFEM,France,ISIC4_A,MALE,9.67
2013,SL_ISV_IFEM,France,TOTAL,BOTHSEX,26.49
2013,SL_ISV_IFEM,France,ISIC4_A,BOTHSEX,16.17
2013,SL_ISV_IFEM,France,NONAGR,BOTHSEX,26.85
2014,SL_ISV_IFEM,France,ISIC4_A,BOTHSEX,18.98
2014,SL_ISV_IFEM,France,TOTAL,BOTHSEX,26.41
2014,SL_ISV_IFEM,France,NONAGR,MALE,19.74
2014,SL_ISV_IFEM,France,ISIC4_A,MALE,12.19
2014,SL_ISV_IFEM,France,TOTAL,MALE,19.38
2012,SL_ISV_IFEM,Malta,NONAGR,MALE,12.88
2012,SL_ISV_IFEM,Malta,TOTAL,FEMALE,8.32
2012,SL_ISV_IFEM,Malta,TOTAL,MALE,14.17
2012,SL_ISV_IFEM,Malta,NONAGR,FEMALE,8.18
2012,SL_ISV_IFEM,Malta,ISIC4_A,MALE,80.9
2013,SL_ISV_IFEM,Malta,NONAGR,FEMALE,6.09
2013,SL_ISV_IFEM,Malta,TOTAL,BOTHSEX,11.0
2013,SL_ISV_IFEM,Malta,TOTAL,MALE,13.93
2013,SL_ISV_IFEM,Malta,ISIC4_A,MALE,65.55
2013,SL_ISV_IFEM,Malta,NONAGR,BOTHSEX,10.36
2013,SL_ISV_IFEM,Malta,ISIC4_A,BOTHSEX,59.31
2013,SL_ISV_IFEM,Malta,NONAGR,MALE,12.96
2013,SL_ISV_IFEM,Malta,TOTAL,FEMALE,6.11
2014,SL_ISV_IFEM,Malta,TOTAL,BOTHSEX,10.47
2014,SL_ISV_IFEM,Malta,NONAGR,BOTHSEX,10.47
2014,SL_ISV_IFEM,Malta,TOTAL,MALE,13.3
2014,SL_ISV_IFEM,Malta,NONAGR,FEMALE,5.94
2014,SL_ISV_IFEM,Malta,TOTAL,FEMALE,5.94
2014,SL_ISV_IFEM,France,NONAGR,FEMALE,34.08
2014,SL_ISV_IFEM,France,ISIC4_A,FEMALE,32.35
2014,SL_ISV_IFEM,France,NONAGR,BOTHSEX,26.7
2014,SL_ISV_IFEM,France,TOTAL,FEMALE,34.04
2015,SL_ISV_IFEM,France,TOTAL,FEMALE,35.03
2015,SL_ISV_IFEM,France,ISIC4_A,FEMALE,27.99
2015,SL_ISV_IFEM,France,NONAGR,BOTHSEX,27.15
2015,SL_ISV_IFEM,France,TOTAL,BOTHSEX,26.65
2015,SL_ISV_IFEM,France,ISIC4_A,BOTHSEX,13.21
2014,SL_ISV_IFEM,Malta,NONAGR,MALE,13.3
2015,SL_ISV_IFEM,Malta,ISIC4_A,BOTHSEX,46.29
2015,SL_ISV_IFEM,Malta,NONAGR,BOTHSEX,9.79
2015,SL_ISV_IFEM,Malta,NONAGR,MALE,12.75
2015,SL_ISV_IFEM,Malta,TOTAL,MALE,13.04
2015,SL_ISV_IFEM,Malta,ISIC4_A,MALE,47.43
2015,SL_ISV_IFEM,Malta,TOTAL,FEMALE,5.25
2015,SL_ISV_IFEM,Malta,NONAGR,FEMALE,5.25
2015,SL_ISV_IFEM,Malta,TOTAL,BOTHSEX,9.98
2015,SL_ISV_IFEM,France,ISIC4_A,MALE,6.6
2015,SL_ISV_IFEM,France,TOTAL,MALE,18.84
2015,SL_ISV_IFEM,France,NONAGR,MALE,19.47
2015,SL_ISV_IFEM,France,NONAGR,FEMALE,35.2
2016,SL_ISV_IFEM,France,TOTAL,FEMALE,35.21
2016,SL_ISV_IFEM,France,NONAGR,FEMALE,35.46
2016,SL_ISV_IFEM,France,ISIC4_A,FEMALE,23.42
2016,SL_ISV_IFEM,France,NONAGR,BOTHSEX,27.89
2016,SL_ISV_IFEM,France,TOTAL,BOTHSEX,27.47
2016,SL_ISV_IFEM,Malta,TOTAL,BOTHSEX,10.92
2016,SL_ISV_IFEM,Malta,NONAGR,BOTHSEX,10.54
2016,SL_ISV_IFEM,Malta,ISIC4_A,BOTHSEX,67.44
2016,SL_ISV_IFEM,Malta,TOTAL,MALE,14.57
2016,SL_ISV_IFEM,Malta,NONAGR,MALE,13.98
2016,SL_ISV_IFEM,Malta,ISIC4_A,MALE,69.16
2016,SL_ISV_IFEM,Malta,TOTAL,FEMALE,5.35
2016,SL_ISV_IFEM,Malta,NONAGR,FEMALE,5.36
2017,SL_ISV_IFEM,Malta,NONAGR,MALE,13.77
2016,SL_ISV_IFEM,France,NONAGR,MALE,20.66
2016,SL_ISV_IFEM,France,TOTAL,MALE,20.25
2016,SL_ISV_IFEM,France,ISIC4_A,BOTHSEX,15.1
2016,SL_ISV_IFEM,France,ISIC4_A,MALE,11.41
2017,SL_ISV_IFEM,France,TOTAL,FEMALE,33.02
2017,SL_ISV_IFEM,France,ISIC4_A,MALE,10.67
2017,SL_ISV_IFEM,France,NONAGR,FEMALE,33.2
2017,SL_ISV_IFEM,France,ISIC4_A,FEMALE,23.14
2017,SL_ISV_IFEM,France,TOTAL,MALE,19.38
2017,SL_ISV_IFEM,Malta,TOTAL,BOTHSEX,11.55
2017,SL_ISV_IFEM,Malta,ISIC4_A,BOTHSEX,62.15
2017,SL_ISV_IFEM,Malta,NONAGR,BOTHSEX,10.85
2017,SL_ISV_IFEM,Malta,TOTAL,MALE,14.85
2017,SL_ISV_IFEM,Malta,ISIC4_A,MALE,64.15
2017,SL_ISV_IFEM,Malta,NONAGR,FEMALE,6.56
2017,SL_ISV_IFEM,Malta,TOTAL,FEMALE,6.62
2018,SL_ISV_IFEM,Malta,TOTAL,BOTHSEX,11.4
2018,SL_ISV_IFEM,Malta,ISIC4_A,BOTHSEX,52.4
2014,SL_ISV_IFEM,Serbia,NONAGR,MALE,14.44
2014,SL_ISV_IFEM,Serbia,ISIC4_A,MALE,60.45
2014,SL_ISV_IFEM,Serbia,TOTAL,FEMALE,24.96
2014,SL_ISV_IFEM,Serbia,TOTAL,BOTHSEX,24.58
2014,SL_ISV_IFEM,Serbia,ISIC4_A,BOTHSEX,71.1
