Year,SeriesCode,GeoAreaName,Type of product,Value
2018,"TM_TRF_ZERO","Serbia","OIL",100
2018,"TM_TRF_ZERO","Serbia","CLO",59.22965
2018,"TM_TRF_ZERO","Serbia","IND",80.02598
2018,"TM_TRF_ZERO","Serbia","AGR",79.81847
2010,"TM_TRF_ZERO","Canada","OIL",78.57143
2010,"TM_TRF_ZERO","Canada","TEX",39.12771
2015,"TM_TRF_ZERO","Canada","OIL",100
2015,"TM_TRF_ZERO","Canada","CLO",41.69444
2015,"TM_TRF_ZERO","Canada","ARM",50.78534
2015,"TM_TRF_ZERO","Canada","AGR",39.1416
2015,"TM_TRF_ZERO","Canada","IND",46.31214
2015,"TM_TRF_ZERO","Canada","ALP",45.32976
2015,"TM_TRF_ZERO","Canada","TEX",40.9657
2016,"TM_TRF_ZERO","Canada","TEX",39.71806
2016,"TM_TRF_ZERO","Canada","ALP",45.04462
2016,"TM_TRF_ZERO","Canada","IND",46.13326
2016,"TM_TRF_ZERO","Canada","AGR",39.02982
2018,"TM_TRF_ZERO","Serbia","ALP",78.27605
2018,"TM_TRF_ZERO","Serbia","TEX",90.07634
2019,"TM_TRF_ZERO","Serbia","OIL",100
2019,"TM_TRF_ZERO","Serbia","ALP",74.78928
2019,"TM_TRF_ZERO","Serbia","AGR",77.41343
2019,"TM_TRF_ZERO","Serbia","IND",76.42198
2019,"TM_TRF_ZERO","Serbia","ARM",61.64384
2019,"TM_TRF_ZERO","Serbia","CLO",54.92487
2019,"TM_TRF_ZERO","Serbia","TEX",87.97423
2020,"TM_TRF_ZERO","Serbia","ARM",64.86486
2020,"TM_TRF_ZERO","Serbia","CLO",57.62535
2020,"TM_TRF_ZERO","Serbia","IND",77.026
2020,"TM_TRF_ZERO","Serbia","AGR",76.02597
2021,"TM_TRF_ZERO","Japan","AGR",56.57638
2021,"TM_TRF_ZERO","Japan","ALP",53.04621
2005,"TM_TRF_ZERO","Kazakhstan","AGR",80.68006
2005,"TM_TRF_ZERO","Kazakhstan","ALP",76.68371
2005,"TM_TRF_ZERO","Kazakhstan","CLO",42.17687
2005,"TM_TRF_ZERO","Kazakhstan","ARM",50
2005,"TM_TRF_ZERO","Kazakhstan","OIL",72.72727
2005,"TM_TRF_ZERO","Kazakhstan","IND",77.97232
2005,"TM_TRF_ZERO","Kazakhstan","TEX",63.75839
2010,"TM_TRF_ZERO","Kazakhstan","TEX",48.18182
2010,"TM_TRF_ZERO","Kazakhstan","OIL",90
2010,"TM_TRF_ZERO","Kazakhstan","IND",78.97106
2010,"TM_TRF_ZERO","Kazakhstan","ARM",33.33333
2020,"TM_TRF_ZERO","Serbia","ALP",75.3705
2020,"TM_TRF_ZERO","Serbia","OIL",100
2020,"TM_TRF_ZERO","Serbia","TEX",87.73234
2021,"TM_TRF_ZERO","Serbia","ARM",62.33766
2021,"TM_TRF_ZERO","Serbia","TEX",82.00549
2021,"TM_TRF_ZERO","Serbia","OIL",50
2021,"TM_TRF_ZERO","Serbia","ALP",72.8402
2021,"TM_TRF_ZERO","Serbia","AGR",71.88784
2021,"TM_TRF_ZERO","Serbia","CLO",50.63025
2021,"TM_TRF_ZERO","Serbia","IND",75.92995
2005,"TM_TRF_ZERO","Slovakia","IND",43.43348
2005,"TM_TRF_ZERO","Slovakia","CLO",25.55866
2005,"TM_TRF_ZERO","Slovakia","TEX",46.14243
2016,"TM_TRF_ZERO","Canada","ARM",51.80723
2016,"TM_TRF_ZERO","Canada","CLO",40.50325
2016,"TM_TRF_ZERO","Canada","OIL",88.88889
2017,"TM_TRF_ZERO","Canada","OIL",85.71429
2017,"TM_TRF_ZERO","Canada","ARM",47.15026
2017,"TM_TRF_ZERO","Canada","CLO",43.90116
2017,"TM_TRF_ZERO","Canada","ALP",46.21104
2017,"TM_TRF_ZERO","Canada","IND",47.11919
2017,"TM_TRF_ZERO","Canada","AGR",41.18456
2017,"TM_TRF_ZERO","Canada","TEX",40.48956
2018,"TM_TRF_ZERO","Canada","TEX",48.92399
2018,"TM_TRF_ZERO","Canada","OIL",85.71429
2018,"TM_TRF_ZERO","Canada","AGR",46.17463
2010,"TM_TRF_ZERO","Kazakhstan","CLO",63.56589
2010,"TM_TRF_ZERO","Kazakhstan","ALP",77.39152
2010,"TM_TRF_ZERO","Kazakhstan","AGR",77.5475
2015,"TM_TRF_ZERO","Kazakhstan","ALP",76.15773
2015,"TM_TRF_ZERO","Kazakhstan","CLO",65.625
2015,"TM_TRF_ZERO","Kazakhstan","AGR",83.40147
2015,"TM_TRF_ZERO","Kazakhstan","IND",75.73099
2015,"TM_TRF_ZERO","Kazakhstan","TEX",70.16129
2015,"TM_TRF_ZERO","Kazakhstan","OIL",92.30769
2016,"TM_TRF_ZERO","Kazakhstan","OIL",93.33333
2016,"TM_TRF_ZERO","Kazakhstan","TEX",69.54887
2016,"TM_TRF_ZERO","Kazakhstan","IND",76.56711
2016,"TM_TRF_ZERO","Kazakhstan","CLO",66.4794
2018,"TM_TRF_ZERO","Canada","IND",50.60547
2018,"TM_TRF_ZERO","Canada","ALP",50.25281
2018,"TM_TRF_ZERO","Canada","CLO",53.27558
2018,"TM_TRF_ZERO","Canada","ARM",56.47668
2019,"TM_TRF_ZERO","Canada","TEX",51.303
2019,"TM_TRF_ZERO","Canada","OIL",87.5
2019,"TM_TRF_ZERO","Canada","ARM",62.19512
2019,"TM_TRF_ZERO","Canada","ALP",50.61478
2019,"TM_TRF_ZERO","Canada","CLO",52.36985
2019,"TM_TRF_ZERO","Canada","IND",50.85582
2019,"TM_TRF_ZERO","Canada","AGR",47.05755
2020,"TM_TRF_ZERO","Canada","AGR",46.89159
2020,"TM_TRF_ZERO","Canada","IND",51.09937
2021,"TM_TRF_ZERO","Denmark","OIL",100
2021,"TM_TRF_ZERO","Denmark","CLO",65.82085
2021,"TM_TRF_ZERO","Denmark","ALP",65.11793
2005,"TM_TRF_ZERO","Estonia","ARM",100
2005,"TM_TRF_ZERO","Estonia","IND",47.8634
2005,"TM_TRF_ZERO","Estonia","CLO",44.83926
2005,"TM_TRF_ZERO","Estonia","ALP",46.2156
2005,"TM_TRF_ZERO","Estonia","AGR",19.2
2005,"TM_TRF_ZERO","Estonia","OIL",0
2005,"TM_TRF_ZERO","Estonia","TEX",43.04267
2010,"TM_TRF_ZERO","Estonia","AGR",74.43454
2010,"TM_TRF_ZERO","Estonia","CLO",54.35644
2010,"TM_TRF_ZERO","Estonia","ALP",65.65752
2016,"TM_TRF_ZERO","Kazakhstan","AGR",77.07763
2016,"TM_TRF_ZERO","Kazakhstan","ALP",75.68857
2017,"TM_TRF_ZERO","Kazakhstan","AGR",76.77054
2017,"TM_TRF_ZERO","Kazakhstan","ARM",50
2017,"TM_TRF_ZERO","Kazakhstan","IND",79.71734
2017,"TM_TRF_ZERO","Kazakhstan","TEX",80.12048
2017,"TM_TRF_ZERO","Kazakhstan","OIL",93.75
2017,"TM_TRF_ZERO","Kazakhstan","ALP",78.64713
2017,"TM_TRF_ZERO","Kazakhstan","CLO",67.39606
2018,"TM_TRF_ZERO","Kazakhstan","ALP",78.8274
2018,"TM_TRF_ZERO","Kazakhstan","CLO",67.39606
2018,"TM_TRF_ZERO","Kazakhstan","OIL",93.75
2018,"TM_TRF_ZERO","Kazakhstan","TEX",80
2005,"TM_TRF_ZERO","Slovakia","ARM",20
2005,"TM_TRF_ZERO","Slovakia","AGR",25.92593
2005,"TM_TRF_ZERO","Slovakia","ALP",41.49804
2010,"TM_TRF_ZERO","Slovakia","ALP",57.5741
2010,"TM_TRF_ZERO","Slovakia","AGR",79.97812
2010,"TM_TRF_ZERO","Slovakia","TEX",66.48389
2010,"TM_TRF_ZERO","Slovakia","ARM",86.2069
2010,"TM_TRF_ZERO","Slovakia","CLO",40.60748
2010,"TM_TRF_ZERO","Slovakia","OIL",100
2010,"TM_TRF_ZERO","Slovakia","IND",56.84932
2015,"TM_TRF_ZERO","Slovakia","IND",63.89885
2015,"TM_TRF_ZERO","Slovakia","OIL",100
2015,"TM_TRF_ZERO","Slovakia","CLO",48.45511
2018,"TM_TRF_ZERO","Kazakhstan","IND",79.9184
2018,"TM_TRF_ZERO","Kazakhstan","ARM",50
2018,"TM_TRF_ZERO","Kazakhstan","AGR",76.98925
2019,"TM_TRF_ZERO","Kazakhstan","AGR",81.91549
2019,"TM_TRF_ZERO","Kazakhstan","ALP",82.01311
2019,"TM_TRF_ZERO","Kazakhstan","ARM",50
2019,"TM_TRF_ZERO","Kazakhstan","TEX",78.90819
2019,"TM_TRF_ZERO","Kazakhstan","IND",83.44941
2019,"TM_TRF_ZERO","Kazakhstan","CLO",65.23973
2019,"TM_TRF_ZERO","Kazakhstan","OIL",82.35294
2020,"TM_TRF_ZERO","Kazakhstan","OIL",76.47059
2020,"TM_TRF_ZERO","Kazakhstan","CLO",64.08318
2020,"TM_TRF_ZERO","Kazakhstan","IND",85.53625
2015,"TM_TRF_ZERO","Slovakia","ARM",58.62069
2015,"TM_TRF_ZERO","Slovakia","TEX",68.05075
2015,"TM_TRF_ZERO","Slovakia","ALP",63.66565
2015,"TM_TRF_ZERO","Slovakia","AGR",75.61084
2016,"TM_TRF_ZERO","Slovakia","ARM",80.95238
2016,"TM_TRF_ZERO","Slovakia","ALP",62.69306
2016,"TM_TRF_ZERO","Slovakia","TEX",66.76234
2016,"TM_TRF_ZERO","Slovakia","CLO",46.99891
2016,"TM_TRF_ZERO","Slovakia","IND",62.97368
2016,"TM_TRF_ZERO","Slovakia","OIL",100
2016,"TM_TRF_ZERO","Slovakia","AGR",74.33551
2017,"TM_TRF_ZERO","Slovakia","OIL",100
2017,"TM_TRF_ZERO","Slovakia","CLO",55.1273
2017,"TM_TRF_ZERO","Slovakia","IND",66.56531
2017,"TM_TRF_ZERO","Slovakia","TEX",74.16577
2017,"TM_TRF_ZERO","Slovakia","ARM",72.72727
2017,"TM_TRF_ZERO","Slovakia","ALP",66.84047
2017,"TM_TRF_ZERO","Slovakia","AGR",77.73512
2018,"TM_TRF_ZERO","Slovakia","AGR",77.45597
2018,"TM_TRF_ZERO","Slovakia","ALP",67.17699
2018,"TM_TRF_ZERO","Slovakia","ARM",72.72727
2018,"TM_TRF_ZERO","Slovakia","TEX",74.02808
2018,"TM_TRF_ZERO","Slovakia","CLO",55.76235
2018,"TM_TRF_ZERO","Slovakia","IND",66.95419
2018,"TM_TRF_ZERO","Slovakia","OIL",100
2019,"TM_TRF_ZERO","Slovakia","OIL",100
2020,"TM_TRF_ZERO","Canada","CLO",51.86239
2020,"TM_TRF_ZERO","Canada","ALP",50.71949
2020,"TM_TRF_ZERO","Canada","ARM",70
2020,"TM_TRF_ZERO","Canada","TEX",49.59601
2020,"TM_TRF_ZERO","Canada","OIL",75
2021,"TM_TRF_ZERO","Canada","ALP",51.80851
2021,"TM_TRF_ZERO","Canada","CLO",52.35995
2021,"TM_TRF_ZERO","Canada","IND",52.40423
2021,"TM_TRF_ZERO","Canada","AGR",46.84277
2021,"TM_TRF_ZERO","Canada","OIL",75
2021,"TM_TRF_ZERO","Canada","TEX",49.54874
2021,"TM_TRF_ZERO","Canada","ARM",69.09091
2005,"TM_TRF_ZERO","Spain","OIL",57.14286
2020,"TM_TRF_ZERO","Kazakhstan","TEX",82.64463
2020,"TM_TRF_ZERO","Kazakhstan","ARM",25
2020,"TM_TRF_ZERO","Kazakhstan","ALP",83.45014
2020,"TM_TRF_ZERO","Kazakhstan","AGR",80.36876
2021,"TM_TRF_ZERO","Kazakhstan","AGR",82.65985
2021,"TM_TRF_ZERO","Kazakhstan","ARM",0
2021,"TM_TRF_ZERO","Kazakhstan","ALP",83.89984
2021,"TM_TRF_ZERO","Kazakhstan","TEX",81.61926
2021,"TM_TRF_ZERO","Kazakhstan","IND",86.14897
2021,"TM_TRF_ZERO","Kazakhstan","OIL",64.28571
2021,"TM_TRF_ZERO","Kazakhstan","CLO",61.52717
2005,"TM_TRF_ZERO","Republic of Korea","OIL",25
2005,"TM_TRF_ZERO","Republic of Korea","CLO",10.97898
2019,"TM_TRF_ZERO","Slovakia","IND",65.72259
2019,"TM_TRF_ZERO","Slovakia","CLO",55.51181
2019,"TM_TRF_ZERO","Slovakia","TEX",69.0566
2019,"TM_TRF_ZERO","Slovakia","ALP",65.91904
2019,"TM_TRF_ZERO","Slovakia","AGR",77.84578
2019,"TM_TRF_ZERO","Slovakia","ARM",75.38462
2020,"TM_TRF_ZERO","Slovakia","AGR",80.2881
2020,"TM_TRF_ZERO","Slovakia","ARM",65.625
2020,"TM_TRF_ZERO","Slovakia","ALP",68.42323
2020,"TM_TRF_ZERO","Slovakia","TEX",73.17073
2020,"TM_TRF_ZERO","Slovakia","CLO",55.90343
2020,"TM_TRF_ZERO","Slovakia","IND",68.21934
2020,"TM_TRF_ZERO","Slovakia","OIL",100
2005,"TM_TRF_ZERO","Spain","CLO",22.81062
2005,"TM_TRF_ZERO","Spain","ARM",38.00738
2005,"TM_TRF_ZERO","Spain","TEX",32.71076
2005,"TM_TRF_ZERO","Spain","IND",36.94146
2005,"TM_TRF_ZERO","Spain","AGR",23.31942
2005,"TM_TRF_ZERO","Spain","ALP",34.8013
2010,"TM_TRF_ZERO","Spain","ALP",40.2946
2010,"TM_TRF_ZERO","Spain","AGR",34.11396
2010,"TM_TRF_ZERO","Spain","IND",42.06084
2010,"TM_TRF_ZERO","Spain","TEX",37.58235
2010,"TM_TRF_ZERO","Spain","ARM",39.32927
2010,"TM_TRF_ZERO","Spain","CLO",28.22815
2010,"TM_TRF_ZERO","Spain","OIL",66.66667
2010,"TM_TRF_ZERO","Estonia","IND",65.27009
2010,"TM_TRF_ZERO","Estonia","ARM",100
2010,"TM_TRF_ZERO","Estonia","TEX",68.54599
2010,"TM_TRF_ZERO","Estonia","OIL",100
2015,"TM_TRF_ZERO","Estonia","ARM",70
2015,"TM_TRF_ZERO","Estonia","ALP",67.99865
2015,"TM_TRF_ZERO","Estonia","CLO",58.74183
2015,"TM_TRF_ZERO","Estonia","AGR",74.05376
2015,"TM_TRF_ZERO","Estonia","IND",67.99027
2015,"TM_TRF_ZERO","Estonia","OIL",100
2015,"TM_TRF_ZERO","Estonia","TEX",68.26504
2016,"TM_TRF_ZERO","Estonia","TEX",68.23926
2016,"TM_TRF_ZERO","Estonia","OIL",100
2021,"TM_TRF_ZERO","Slovakia","TEX",74.09225
2021,"TM_TRF_ZERO","Slovakia","ALP",69.62842
2021,"TM_TRF_ZERO","Slovakia","AGR",80.16194
2021,"TM_TRF_ZERO","Slovakia","OIL",50
2021,"TM_TRF_ZERO","Slovakia","ARM",65.21739
2021,"TM_TRF_ZERO","Slovakia","IND",69.21672
2021,"TM_TRF_ZERO","Slovakia","CLO",61.28049
2005,"TM_TRF_ZERO","Viet Nam","TEX",22.46788
2005,"TM_TRF_ZERO","Viet Nam","IND",46.67686
2005,"TM_TRF_ZERO","Viet Nam","OIL",66.66667
2005,"TM_TRF_ZERO","Viet Nam","CLO",12.31996
2005,"TM_TRF_ZERO","Viet Nam","ARM",57.14286
2005,"TM_TRF_ZERO","Viet Nam","ALP",39.31125
2016,"TM_TRF_ZERO","Estonia","IND",68.30444
2016,"TM_TRF_ZERO","Estonia","AGR",80.50204
2016,"TM_TRF_ZERO","Estonia","CLO",57.61381
2016,"TM_TRF_ZERO","Estonia","ALP",68.69405
2016,"TM_TRF_ZERO","Estonia","ARM",80.76923
2017,"TM_TRF_ZERO","Estonia","ARM",82.5
2017,"TM_TRF_ZERO","Estonia","ALP",72.68693
2017,"TM_TRF_ZERO","Estonia","CLO",67.80488
2017,"TM_TRF_ZERO","Estonia","AGR",80.91451
2017,"TM_TRF_ZERO","Estonia","OIL",100
2017,"TM_TRF_ZERO","Estonia","IND",72.19933
2017,"TM_TRF_ZERO","Estonia","TEX",71.72256
2018,"TM_TRF_ZERO","Estonia","TEX",71.95122
2005,"TM_TRF_ZERO","Viet Nam","AGR",41.7972
2010,"TM_TRF_ZERO","Viet Nam","OIL",72.72727
2010,"TM_TRF_ZERO","Viet Nam","IND",50.76971
2010,"TM_TRF_ZERO","Viet Nam","TEX",36.3247
2010,"TM_TRF_ZERO","Viet Nam","AGR",44.22922
2010,"TM_TRF_ZERO","Viet Nam","CLO",17.08282
2010,"TM_TRF_ZERO","Viet Nam","ARM",50
2010,"TM_TRF_ZERO","Viet Nam","ALP",44.0956
2015,"TM_TRF_ZERO","Viet Nam","ALP",52.68797
2015,"TM_TRF_ZERO","Viet Nam","CLO",22.84872
2015,"TM_TRF_ZERO","Viet Nam","ARM",44.44444
2015,"TM_TRF_ZERO","Viet Nam","AGR",50.53015
2015,"TM_TRF_ZERO","Viet Nam","OIL",84.61538
2018,"TM_TRF_ZERO","Estonia","IND",72.39931
2018,"TM_TRF_ZERO","Estonia","OIL",100
2018,"TM_TRF_ZERO","Estonia","AGR",80.78491
2018,"TM_TRF_ZERO","Estonia","CLO",68.93135
2018,"TM_TRF_ZERO","Estonia","ALP",72.90643
2018,"TM_TRF_ZERO","Estonia","ARM",82.5
2019,"TM_TRF_ZERO","Estonia","IND",71.40484
2019,"TM_TRF_ZERO","Estonia","TEX",70.38492
2019,"TM_TRF_ZERO","Estonia","ALP",71.96599
2019,"TM_TRF_ZERO","Estonia","ARM",76.59574
2019,"TM_TRF_ZERO","Estonia","CLO",68.46652
2019,"TM_TRF_ZERO","Estonia","AGR",80.64182
2019,"TM_TRF_ZERO","Estonia","OIL",100
2015,"TM_TRF_ZERO","Spain","OIL",60
2015,"TM_TRF_ZERO","Spain","CLO",35.7909
2015,"TM_TRF_ZERO","Spain","ARM",41.08761
2015,"TM_TRF_ZERO","Spain","TEX",49.27141
2015,"TM_TRF_ZERO","Spain","IND",50.16151
2015,"TM_TRF_ZERO","Spain","AGR",39.22756
2015,"TM_TRF_ZERO","Spain","ALP",48.24645
2016,"TM_TRF_ZERO","Spain","OIL",70
2016,"TM_TRF_ZERO","Spain","ALP",49.89709
2016,"TM_TRF_ZERO","Spain","AGR",40.69556
2016,"TM_TRF_ZERO","Spain","TEX",49.98172
2016,"TM_TRF_ZERO","Spain","ARM",41.37931
2016,"TM_TRF_ZERO","Spain","CLO",36.0647
2015,"TM_TRF_ZERO","Viet Nam","TEX",46.49736
2015,"TM_TRF_ZERO","Viet Nam","IND",59.8105
2016,"TM_TRF_ZERO","Viet Nam","IND",56.44337
2016,"TM_TRF_ZERO","Viet Nam","TEX",46.08303
2016,"TM_TRF_ZERO","Viet Nam","OIL",90
2016,"TM_TRF_ZERO","Viet Nam","AGR",47.43285
2016,"TM_TRF_ZERO","Viet Nam","ARM",45
2016,"TM_TRF_ZERO","Viet Nam","CLO",22.49975
2016,"TM_TRF_ZERO","Viet Nam","ALP",49.79198
2017,"TM_TRF_ZERO","Viet Nam","ALP",56.00244
2017,"TM_TRF_ZERO","Viet Nam","CLO",33.81365
2017,"TM_TRF_ZERO","Viet Nam","ARM",55
2017,"TM_TRF_ZERO","Viet Nam","OIL",100
2020,"TM_TRF_ZERO","Estonia","TEX",74.65224
2020,"TM_TRF_ZERO","Estonia","OIL",100
2020,"TM_TRF_ZERO","Estonia","IND",72.60957
2020,"TM_TRF_ZERO","Estonia","AGR",78.25059
2020,"TM_TRF_ZERO","Estonia","CLO",68.79643
2020,"TM_TRF_ZERO","Estonia","ARM",82.05128
2020,"TM_TRF_ZERO","Estonia","ALP",73.0326
2021,"TM_TRF_ZERO","Estonia","ALP",72.50294
2021,"TM_TRF_ZERO","Estonia","CLO",72.1118
2021,"TM_TRF_ZERO","Estonia","ARM",83.33333
2021,"TM_TRF_ZERO","Estonia","AGR",78.41149
2021,"TM_TRF_ZERO","Estonia","IND",71.70996
2021,"TM_TRF_ZERO","Estonia","OIL",50
2017,"TM_TRF_ZERO","Viet Nam","TEX",53.71636
2017,"TM_TRF_ZERO","Viet Nam","IND",61.18855
2017,"TM_TRF_ZERO","Viet Nam","AGR",51.84491
2018,"TM_TRF_ZERO","Viet Nam","IND",61.84601
2018,"TM_TRF_ZERO","Viet Nam","OIL",100
2018,"TM_TRF_ZERO","Viet Nam","CLO",32.61799
2018,"TM_TRF_ZERO","Viet Nam","TEX",53.30127
2018,"TM_TRF_ZERO","Viet Nam","ARM",50
2018,"TM_TRF_ZERO","Viet Nam","AGR",52.73763
2018,"TM_TRF_ZERO","Viet Nam","ALP",56.38597
2019,"TM_TRF_ZERO","Viet Nam","ALP",56.77093
2019,"TM_TRF_ZERO","Viet Nam","AGR",53.44484
2019,"TM_TRF_ZERO","Viet Nam","ARM",70.58824
2016,"TM_TRF_ZERO","Spain","IND",52.06242
2017,"TM_TRF_ZERO","Spain","OIL",62.5
2017,"TM_TRF_ZERO","Spain","TEX",55.126
2017,"TM_TRF_ZERO","Spain","IND",54.86382
2017,"TM_TRF_ZERO","Spain","ARM",53.77358
2017,"TM_TRF_ZERO","Spain","AGR",43.22924
2017,"TM_TRF_ZERO","Spain","ALP",53.23919
2017,"TM_TRF_ZERO","Spain","CLO",47.29335
2018,"TM_TRF_ZERO","Spain","CLO",48.96169
2018,"TM_TRF_ZERO","Spain","ALP",54.1741
2018,"TM_TRF_ZERO","Spain","AGR",43.67433
2018,"TM_TRF_ZERO","Spain","ARM",54.83871
2018,"TM_TRF_ZERO","Spain","IND",55.83152
2018,"TM_TRF_ZERO","Spain","TEX",55.93061
2018,"TM_TRF_ZERO","Spain","OIL",87.5
2019,"TM_TRF_ZERO","Spain","ALP",54.05375
2019,"TM_TRF_ZERO","Spain","IND",55.93735
2019,"TM_TRF_ZERO","Spain","CLO",48.20028
2019,"TM_TRF_ZERO","Spain","OIL",75
2019,"TM_TRF_ZERO","Spain","TEX",55.10615
2019,"TM_TRF_ZERO","Spain","ARM",54.87013
2019,"TM_TRF_ZERO","Spain","AGR",43.62306
2020,"TM_TRF_ZERO","Spain","CLO",50.63178
2020,"TM_TRF_ZERO","Spain","ALP",55.93484
2020,"TM_TRF_ZERO","Spain","AGR",46.84057
2020,"TM_TRF_ZERO","Spain","ARM",57.99257
2019,"TM_TRF_ZERO","Viet Nam","CLO",32.97715
2019,"TM_TRF_ZERO","Viet Nam","OIL",100
2019,"TM_TRF_ZERO","Viet Nam","IND",61.88728
2019,"TM_TRF_ZERO","Viet Nam","TEX",55.43076
2020,"TM_TRF_ZERO","Viet Nam","TEX",61.23837
2020,"TM_TRF_ZERO","Viet Nam","IND",63.56691
2020,"TM_TRF_ZERO","Viet Nam","CLO",38.02894
2020,"TM_TRF_ZERO","Viet Nam","OIL",90
2020,"TM_TRF_ZERO","Viet Nam","AGR",57.49487
2020,"TM_TRF_ZERO","Viet Nam","ARM",75
2020,"TM_TRF_ZERO","Viet Nam","ALP",59.57459
2021,"TM_TRF_ZERO","Viet Nam","ALP",62.03923
2021,"TM_TRF_ZERO","Viet Nam","ARM",80.76923
2005,"TM_TRF_ZERO","Republic of Korea","IND",30.98533
2005,"TM_TRF_ZERO","Republic of Korea","AGR",30.98314
2005,"TM_TRF_ZERO","Republic of Korea","ALP",28.8659
2005,"TM_TRF_ZERO","Republic of Korea","ARM",47
2005,"TM_TRF_ZERO","Republic of Korea","TEX",17.08353
2010,"TM_TRF_ZERO","Republic of Korea","ARM",47.76119
2010,"TM_TRF_ZERO","Republic of Korea","OIL",75
2010,"TM_TRF_ZERO","Republic of Korea","TEX",25.0712
2010,"TM_TRF_ZERO","Republic of Korea","ALP",33.81901
2010,"TM_TRF_ZERO","Republic of Korea","AGR",32.38063
2010,"TM_TRF_ZERO","Republic of Korea","IND",35.40417
2010,"TM_TRF_ZERO","Republic of Korea","CLO",17.72596
2015,"TM_TRF_ZERO","Republic of Korea","TEX",35.91208
2021,"TM_TRF_ZERO","Estonia","TEX",74.37845
2005,"TM_TRF_ZERO","Finland","ARM",58.02469
2005,"TM_TRF_ZERO","Finland","IND",42.73669
2005,"TM_TRF_ZERO","Finland","CLO",42.28122
2005,"TM_TRF_ZERO","Finland","ALP",42.03359
2005,"TM_TRF_ZERO","Finland","AGR",24.70149
2005,"TM_TRF_ZERO","Finland","TEX",36.51727
2010,"TM_TRF_ZERO","Finland","ARM",63
2010,"TM_TRF_ZERO","Finland","ALP",51.2789
2010,"TM_TRF_ZERO","Finland","TEX",55.15892
2010,"TM_TRF_ZERO","Finland","AGR",58.11138
2010,"TM_TRF_ZERO","Finland","CLO",59.30599
2010,"TM_TRF_ZERO","Finland","IND",50.54567
2021,"TM_TRF_ZERO","Viet Nam","AGR",60.75513
2021,"TM_TRF_ZERO","Viet Nam","OIL",91.66667
2021,"TM_TRF_ZERO","Viet Nam","CLO",40.01761
2021,"TM_TRF_ZERO","Viet Nam","IND",65.98185
2021,"TM_TRF_ZERO","Viet Nam","TEX",63.10049
2005,"TM_TRF_ZERO","Slovenia","ALP",46.65598
2005,"TM_TRF_ZERO","Slovenia","ARM",71.42857
2005,"TM_TRF_ZERO","Slovenia","AGR",27.37896
2005,"TM_TRF_ZERO","Slovenia","IND",49.91517
2005,"TM_TRF_ZERO","Slovenia","CLO",27.40331
2005,"TM_TRF_ZERO","Slovenia","TEX",39.43555
2010,"TM_TRF_ZERO","Slovenia","TEX",68.16917
2010,"TM_TRF_ZERO","Slovenia","CLO",40.56725
2015,"TM_TRF_ZERO","Republic of Korea","CLO",34.99225
2015,"TM_TRF_ZERO","Republic of Korea","OIL",75
2015,"TM_TRF_ZERO","Republic of Korea","ARM",53.93258
2015,"TM_TRF_ZERO","Republic of Korea","IND",44.93076
2015,"TM_TRF_ZERO","Republic of Korea","AGR",42.64644
2015,"TM_TRF_ZERO","Republic of Korea","ALP",43.80521
2016,"TM_TRF_ZERO","Republic of Korea","ALP",45.55156
2016,"TM_TRF_ZERO","Republic of Korea","AGR",44.84139
2016,"TM_TRF_ZERO","Republic of Korea","IND",46.43057
2016,"TM_TRF_ZERO","Republic of Korea","ARM",61.03896
2016,"TM_TRF_ZERO","Republic of Korea","OIL",77.77778
2016,"TM_TRF_ZERO","Republic of Korea","CLO",34.37621
2016,"TM_TRF_ZERO","Republic of Korea","TEX",41.35932
2020,"TM_TRF_ZERO","Spain","IND",57.57206
2020,"TM_TRF_ZERO","Spain","TEX",57.51519
2020,"TM_TRF_ZERO","Spain","OIL",100
2021,"TM_TRF_ZERO","Spain","OIL",60
2021,"TM_TRF_ZERO","Spain","TEX",59.53818
2021,"TM_TRF_ZERO","Spain","IND",59.7973
2021,"TM_TRF_ZERO","Spain","ARM",53.57143
2021,"TM_TRF_ZERO","Spain","ALP",58.13819
2021,"TM_TRF_ZERO","Spain","AGR",50
2021,"TM_TRF_ZERO","Spain","CLO",51.42426
2005,"TM_TRF_ZERO","Sweden","TEX",41.12324
2005,"TM_TRF_ZERO","Sweden","CLO",48.40183
2005,"TM_TRF_ZERO","Sweden","IND",42.31967
2010,"TM_TRF_ZERO","Slovenia","OIL",100
2010,"TM_TRF_ZERO","Slovenia","AGR",63.52119
2010,"TM_TRF_ZERO","Slovenia","IND",59.74243
2010,"TM_TRF_ZERO","Slovenia","ARM",78.125
2010,"TM_TRF_ZERO","Slovenia","ALP",59.17693
2015,"TM_TRF_ZERO","Slovenia","ALP",68.66214
2015,"TM_TRF_ZERO","Slovenia","AGR",71.89371
2015,"TM_TRF_ZERO","Slovenia","ARM",68.88889
2015,"TM_TRF_ZERO","Slovenia","OIL",100
2015,"TM_TRF_ZERO","Slovenia","IND",68.81547
2015,"TM_TRF_ZERO","Slovenia","CLO",54.51092
2015,"TM_TRF_ZERO","Slovenia","TEX",77.04218
2016,"TM_TRF_ZERO","Slovenia","TEX",73.94578
2005,"TM_TRF_ZERO","Sweden","ARM",61.45833
2005,"TM_TRF_ZERO","Sweden","AGR",36.01695
2005,"TM_TRF_ZERO","Sweden","ALP",42.19229
2005,"TM_TRF_ZERO","Sweden","OIL",50
