Year,SeriesCode,Country,Age,Freq,Location,Sex,Type of speed,Value
2018,IT_NET_BBNDN,Canada,,,,,2MT10MBPS,1980851.0
2018,IT_NET_BBNDN,Canada,,,,,256KT2MBPS,45077.0
2019,IT_NET_BBNDN,Canada,,,,,ANYS,15142175.0
2019,IT_NET_BBNDN,Canada,,,,,10MBPS,13526982.07
2019,IT_NET_BBNDN,Canada,,,,,2MT10MBPS,1543018.0
2019,IT_NET_BBNDN,Canada,,,,,256KT2MBPS,72175.0
2020,IT_NET_BBNDN,Canada,,,,,10MBPS,14230586.0
2020,IT_NET_BBNDN,Canada,,,,,2MT10MBPS,1302512.0
2020,IT_NET_BBNDN,Canada,,,,,256KT2MBPS,39122.0
2020,IT_NET_BBNDN,Canada,,,,,ANYS,15572220.0
2007,IT_NET_BBNDN,Portugal,,,,,2MT10MBPS,937956.0
2007,IT_NET_BBNDN,Portugal,,,,,256KT2MBPS,361922.0
2007,IT_NET_BBNDN,Portugal,,,,,10MBPS,312516.0
2007,IT_NET_BBNDN,Portugal,,,,,ANYS,1527050.0
2008,IT_NET_BBNDN,Portugal,,,,,256KT2MBPS,139694.0
2008,IT_NET_BBNDN,Portugal,,,,,ANYS,1635427.0
2008,IT_NET_BBNDN,Portugal,,,,,10MBPS,760822.0
2008,IT_NET_BBNDN,Portugal,,,,,2MT10MBPS,713209.0
2009,IT_NET_BBNDN,Portugal,,,,,ANYS,1911827.0
2009,IT_NET_BBNDN,Portugal,,,,,256KT2MBPS,96995.0
2009,IT_NET_BBNDN,Portugal,,,,,2MT10MBPS,642398.0
2009,IT_NET_BBNDN,Portugal,,,,,10MBPS,1148847.0
2010,IT_NET_BBNDN,Portugal,,,,,ANYS,2126689.0
2010,IT_NET_BBNDN,Portugal,,,,,10MBPS,1537693.0
2010,IT_NET_BBNDN,Portugal,,,,,256KT2MBPS,66950.0
2010,IT_NET_BBNDN,Portugal,,,,,2MT10MBPS,499634.0
2011,IT_NET_BBNDN,Portugal,,,,,ANYS,2243036.0
2011,IT_NET_BBNDN,Portugal,,,,,256KT2MBPS,42926.0
2011,IT_NET_BBNDN,Portugal,,,,,2MT10MBPS,374404.0
2011,IT_NET_BBNDN,Portugal,,,,,10MBPS,1825702.0
2012,IT_NET_BBNDN,Portugal,,,,,10MBPS,1986825.0
2012,IT_NET_BBNDN,Portugal,,,,,ANYS,2390778.0
2012,IT_NET_BBNDN,Portugal,,,,,2MT10MBPS,353857.0
2012,IT_NET_BBNDN,Portugal,,,,,256KT2MBPS,50097.0
2021,IT_NET_BBNDN,Canada,,,,,ANYS,16051704.0
2021,IT_NET_BBNDN,Canada,,,,,10MBPS,14935939.0
2021,IT_NET_BBNDN,Canada,,,,,2MT10MBPS,1017573.0
2021,IT_NET_BBNDN,Canada,,,,,256KT2MBPS,98192.0
2000,IT_NET_BBNDN,Chile,,,,,ANYS,7680.0
2001,IT_NET_BBNDN,Chile,,,,,ANYS,66723.0
2002,IT_NET_BBNDN,Chile,,,,,ANYS,188454.0
2003,IT_NET_BBNDN,Chile,,,,,ANYS,352234.0
2004,IT_NET_BBNDN,Chile,,,,,ANYS,478883.0
2005,IT_NET_BBNDN,Chile,,,,,ANYS,708564.0
2006,IT_NET_BBNDN,Chile,,,,,ANYS,1011646.0
2007,IT_NET_BBNDN,Chile,,,,,ANYS,1302310.0
2007,IT_NET_BBNDN,Chile,,,,,2MT10MBPS,35330.0
2007,IT_NET_BBNDN,Chile,,,,,10MBPS,408.0
2008,IT_NET_BBNDN,Chile,,,,,10MBPS,541.0
2008,IT_NET_BBNDN,Chile,,,,,2MT10MBPS,311099.0
2008,IT_NET_BBNDN,Chile,,,,,ANYS,1427178.0
2009,IT_NET_BBNDN,Chile,,,,,256KT2MBPS,1272851.0
2009,IT_NET_BBNDN,Chile,,,,,2MT10MBPS,375816.0
2009,IT_NET_BBNDN,Chile,,,,,10MBPS,6009.0
2009,IT_NET_BBNDN,Chile,,,,,ANYS,1654676.0
2010,IT_NET_BBNDN,Chile,,,,,ANYS,1789355.0
2010,IT_NET_BBNDN,Chile,,,,,256KT2MBPS,952530.0
2014,IT_NET_BBNDN,Germany,,,,,10MBPS,16734612.0
2014,IT_NET_BBNDN,Germany,,,,,2MT10MBPS,11582607.0
2014,IT_NET_BBNDN,Germany,,,,,256KT2MBPS,1255599.0
2015,IT_NET_BBNDN,Germany,,,,,ANYS,30707429.0
2015,IT_NET_BBNDN,Germany,,,,,10MBPS,21856000.0
2015,IT_NET_BBNDN,Germany,,,,,2MT10MBPS,7897000.0
2015,IT_NET_BBNDN,Germany,,,,,256KT2MBPS,954000.0
2016,IT_NET_BBNDN,Germany,,,,,2MT10MBPS,6000000.0
2016,IT_NET_BBNDN,Germany,,,,,256KT2MBPS,700000.0
2016,IT_NET_BBNDN,Germany,,,,,ANYS,31861900.0
2016,IT_NET_BBNDN,Germany,,,,,10MBPS,25161900.0
2013,IT_NET_BBNDN,Portugal,,,,,256KT2MBPS,38874.0
2013,IT_NET_BBNDN,Portugal,,,,,2MT10MBPS,338894.0
2013,IT_NET_BBNDN,Portugal,,,,,10MBPS,2152017.0
2013,IT_NET_BBNDN,Portugal,,,,,ANYS,2563356.0
2014,IT_NET_BBNDN,Portugal,,,,,256KT2MBPS,26599.0
2014,IT_NET_BBNDN,Portugal,,,,,2MT10MBPS,272250.0
2014,IT_NET_BBNDN,Portugal,,,,,10MBPS,2422646.0
2014,IT_NET_BBNDN,Portugal,,,,,ANYS,2857776.0
2015,IT_NET_BBNDN,Portugal,,,,,10MBPS,3069659.0
2015,IT_NET_BBNDN,Portugal,,,,,ANYS,3142188.0
2015,IT_NET_BBNDN,Portugal,,,,,256KT2MBPS,19461.0
2015,IT_NET_BBNDN,Portugal,,,,,2MT10MBPS,53069.0
2010,IT_NET_BBNDN,Chile,,,,,2MT10MBPS,702735.0
2010,IT_NET_BBNDN,Chile,,,,,10MBPS,134090.0
2011,IT_NET_BBNDN,Chile,,,,,ANYS,2011244.0
2011,IT_NET_BBNDN,Chile,,,,,2MT10MBPS,1002540.0
2011,IT_NET_BBNDN,Chile,,,,,10MBPS,267665.0
2011,IT_NET_BBNDN,Chile,,,,,256KT2MBPS,727860.0
2012,IT_NET_BBNDN,Chile,,,,,ANYS,2166330.0
2012,IT_NET_BBNDN,Chile,,,,,2MT10MBPS,1119892.0
2012,IT_NET_BBNDN,Chile,,,,,256KT2MBPS,604988.0
2012,IT_NET_BBNDN,Chile,,,,,10MBPS,429282.0
2013,IT_NET_BBNDN,Chile,,,,,ANYS,2295169.0
2013,IT_NET_BBNDN,Chile,,,,,2MT10MBPS,1157278.0
2016,IT_NET_BBNDN,Portugal,,,,,2MT10MBPS,35034.0
2016,IT_NET_BBNDN,Portugal,,,,,10MBPS,3326311.0
2016,IT_NET_BBNDN,Portugal,,,,,ANYS,3375597.0
2016,IT_NET_BBNDN,Portugal,,,,,256KT2MBPS,14252.0
2017,IT_NET_BBNDN,Portugal,,,,,10MBPS,3536989.0
2017,IT_NET_BBNDN,Portugal,,,,,ANYS,3574638.0
2017,IT_NET_BBNDN,Portugal,,,,,2MT10MBPS,26522.0
2017,IT_NET_BBNDN,Portugal,,,,,256KT2MBPS,11127.0
2018,IT_NET_BBNDN,Portugal,,,,,256KT2MBPS,9083.0
2018,IT_NET_BBNDN,Portugal,,,,,2MT10MBPS,22621.0
2018,IT_NET_BBNDN,Portugal,,,,,10MBPS,3752980.0
2018,IT_NET_BBNDN,Portugal,,,,,ANYS,3784684.0
2019,IT_NET_BBNDN,Portugal,,,,,2MT10MBPS,19363.0
2013,IT_NET_BBNDN,Chile,,,,,256KT2MBPS,588922.0
2013,IT_NET_BBNDN,Chile,,,,,10MBPS,536456.0
2014,IT_NET_BBNDN,Chile,,,,,256KT2MBPS,206510.0
2014,IT_NET_BBNDN,Chile,,,,,ANYS,2489717.0
2014,IT_NET_BBNDN,Chile,,,,,2MT10MBPS,1455652.0
2014,IT_NET_BBNDN,Chile,,,,,10MBPS,827555.0
2015,IT_NET_BBNDN,Chile,,,,,ANYS,2719439.0
2015,IT_NET_BBNDN,Chile,,,,,2MT10MBPS,1312656.0
2015,IT_NET_BBNDN,Chile,,,,,10MBPS,1255268.0
2015,IT_NET_BBNDN,Chile,,,,,256KT2MBPS,151515.0
2016,IT_NET_BBNDN,Chile,,,,,ANYS,2904580.0
2016,IT_NET_BBNDN,Chile,,,,,10MBPS,1722918.0
2016,IT_NET_BBNDN,Chile,,,,,2MT10MBPS,1057239.0
2016,IT_NET_BBNDN,Chile,,,,,256KT2MBPS,124423.0
2017,IT_NET_BBNDN,Chile,,,,,ANYS,3062392.0
2017,IT_NET_BBNDN,Chile,,,,,10MBPS,2197273.0
2017,IT_NET_BBNDN,Chile,,,,,2MT10MBPS,807055.0
2017,IT_NET_BBNDN,Chile,,,,,256KT2MBPS,58064.0
2018,IT_NET_BBNDN,Chile,,,,,ANYS,3250888.0
2018,IT_NET_BBNDN,Chile,,,,,10MBPS,2621550.0
2018,IT_NET_BBNDN,Chile,,,,,2MT10MBPS,601585.0
2018,IT_NET_BBNDN,Chile,,,,,256KT2MBPS,27753.0
2019,IT_NET_BBNDN,Chile,,,,,256KT2MBPS,19932.0
2019,IT_NET_BBNDN,Chile,,,,,2MT10MBPS,514727.0
2017,IT_NET_BBNDN,Germany,,,,,ANYS,33232299.0
2017,IT_NET_BBNDN,Germany,,,,,2MT10MBPS,4961899.16
2017,IT_NET_BBNDN,Germany,,,,,256KT2MBPS,417940.56
2017,IT_NET_BBNDN,Germany,,,,,10MBPS,27852459.28
2018,IT_NET_BBNDN,Germany,,,,,ANYS,34152033.0
2018,IT_NET_BBNDN,Germany,,,,,10MBPS,30074991.6
2018,IT_NET_BBNDN,Germany,,,,,2MT10MBPS,3805960.2
2018,IT_NET_BBNDN,Germany,,,,,256KT2MBPS,271081.2
2019,IT_NET_BBNDN,Germany,,,,,ANYS,35191417.0
2019,IT_NET_BBNDN,Germany,,,,,10MBPS,32281432.21
2014,IT_NET_BBNDN,Türkiye,,,,,ANYS,8866361.0
2014,IT_NET_BBNDN,Türkiye,,,,,2MT10MBPS,4282213.0
2014,IT_NET_BBNDN,Türkiye,,,,,10MBPS,4175494.0
2014,IT_NET_BBNDN,Türkiye,,,,,256KT2MBPS,433335.0
2015,IT_NET_BBNDN,Türkiye,,,,,ANYS,9504594.0
2015,IT_NET_BBNDN,Türkiye,,,,,10MBPS,6557071.0
2015,IT_NET_BBNDN,Türkiye,,,,,2MT10MBPS,2694497.0
2015,IT_NET_BBNDN,Türkiye,,,,,256KT2MBPS,233199.0
2016,IT_NET_BBNDN,Türkiye,,,,,ANYS,10499692.0
2016,IT_NET_BBNDN,Türkiye,,,,,10MBPS,7986512.0
2016,IT_NET_BBNDN,Türkiye,,,,,2MT10MBPS,2279201.0
2019,IT_NET_BBNDN,Germany,,,,,2MT10MBPS,2751962.22
2019,IT_NET_BBNDN,Germany,,,,,256KT2MBPS,158022.57
2020,IT_NET_BBNDN,Germany,,,,,2MT10MBPS,2121151.63
2020,IT_NET_BBNDN,Germany,,,,,256KT2MBPS,222907.75
2020,IT_NET_BBNDN,Germany,,,,,ANYS,36215303.0
2020,IT_NET_BBNDN,Germany,,,,,10MBPS,33871243.63
2021,IT_NET_BBNDN,Germany,,,,,ANYS,36880564.0
2021,IT_NET_BBNDN,Germany,,,,,10MBPS,34797961.0
2021,IT_NET_BBNDN,Germany,,,,,2MT10MBPS,1877612.0
2021,IT_NET_BBNDN,Germany,,,,,256KT2MBPS,204991.0
2003,IT_NET_BBNDN,Greece,,,,,ANYS,10476.0
2004,IT_NET_BBNDN,Greece,,,,,ANYS,51455.0
2019,IT_NET_BBNDN,Chile,,,,,ANYS,3429668.0
2019,IT_NET_BBNDN,Chile,,,,,10MBPS,2895009.0
2020,IT_NET_BBNDN,Chile,,,,,10MBPS,3371796.0
2020,IT_NET_BBNDN,Chile,,,,,ANYS,3763826.0
2020,IT_NET_BBNDN,Chile,,,,,2MT10MBPS,376884.0
2020,IT_NET_BBNDN,Chile,,,,,256KT2MBPS,15146.0
2021,IT_NET_BBNDN,Chile,,,,,ANYS,4283126.0
2021,IT_NET_BBNDN,Chile,,,,,10MBPS,4011141.0
2021,IT_NET_BBNDN,Chile,,,,,2MT10MBPS,259068.0
2021,IT_NET_BBNDN,Chile,,,,,256KT2MBPS,12917.0
2000,IT_NET_BBNDN,China,,,,,ANYS,22660.0
2001,IT_NET_BBNDN,China,,,,,ANYS,336280.0
2002,IT_NET_BBNDN,China,,,,,ANYS,3298490.0
2003,IT_NET_BBNDN,China,,,,,ANYS,11219010.0
2004,IT_NET_BBNDN,China,,,,,ANYS,24939630.0
2005,IT_NET_BBNDN,China,,,,,ANYS,37350000.0
2006,IT_NET_BBNDN,China,,,,,ANYS,50853000.0
2007,IT_NET_BBNDN,China,,,,,ANYS,66414000.0
2008,IT_NET_BBNDN,China,,,,,ANYS,82879000.0
2009,IT_NET_BBNDN,China,,,,,ANYS,103978000.0
2010,IT_NET_BBNDN,China,,,,,ANYS,126337000.0
2011,IT_NET_BBNDN,China,,,,,ANYS,156487000.0
2011,IT_NET_BBNDN,China,,,,,2MT10MBPS,117709000.0
2011,IT_NET_BBNDN,China,,,,,10MBPS,14302000.0
2016,IT_NET_BBNDN,Türkiye,,,,,256KT2MBPS,233979.0
2017,IT_NET_BBNDN,Türkiye,,,,,256KT2MBPS,154930.0
2017,IT_NET_BBNDN,Türkiye,,,,,10MBPS,9194216.0
2017,IT_NET_BBNDN,Türkiye,,,,,ANYS,11924905.0
2017,IT_NET_BBNDN,Türkiye,,,,,2MT10MBPS,2575759.0
2018,IT_NET_BBNDN,Türkiye,,,,,ANYS,13407226.0
2018,IT_NET_BBNDN,Türkiye,,,,,10MBPS,10246112.0
2018,IT_NET_BBNDN,Türkiye,,,,,2MT10MBPS,3034544.0
2018,IT_NET_BBNDN,Türkiye,,,,,256KT2MBPS,126570.0
2019,IT_NET_BBNDN,Türkiye,,,,,256KT2MBPS,16117.0
2019,IT_NET_BBNDN,Türkiye,,,,,2MT10MBPS,3606537.0
2019,IT_NET_BBNDN,Portugal,,,,,10MBPS,3941002.0
2019,IT_NET_BBNDN,Portugal,,,,,256KT2MBPS,7351.0
2019,IT_NET_BBNDN,Portugal,,,,,ANYS,3967716.0
2020,IT_NET_BBNDN,Portugal,,,,,ANYS,4160812.0
2020,IT_NET_BBNDN,Portugal,,,,,2MT10MBPS,16882.0
2020,IT_NET_BBNDN,Portugal,,,,,10MBPS,4138027.0
2020,IT_NET_BBNDN,Portugal,,,,,256KT2MBPS,5903.0
2021,IT_NET_BBNDN,Portugal,,,,,2MT10MBPS,14633.0
2021,IT_NET_BBNDN,Portugal,,,,,10MBPS,4294313.0
2021,IT_NET_BBNDN,Portugal,,,,,256KT2MBPS,4815.0
2021,IT_NET_BBNDN,Portugal,,,,,ANYS,4313761.0
2001,IT_NET_BBNDN,Romania,,,,,ANYS,6000.0
2005,IT_NET_BBNDN,Greece,,,,,ANYS,160113.0
2006,IT_NET_BBNDN,Greece,,,,,ANYS,488180.0
2007,IT_NET_BBNDN,Greece,,,,,ANYS,1017475.0
2008,IT_NET_BBNDN,Greece,,,,,ANYS,1507000.0
2009,IT_NET_BBNDN,Greece,,,,,10MBPS,667133.0
2009,IT_NET_BBNDN,Greece,,,,,256KT2MBPS,48523.0
2009,IT_NET_BBNDN,Greece,,,,,ANYS,1916630.0
2009,IT_NET_BBNDN,Greece,,,,,2MT10MBPS,1136219.0
2010,IT_NET_BBNDN,Greece,,,,,ANYS,2252653.0
2010,IT_NET_BBNDN,Greece,,,,,10MBPS,1218063.0
2010,IT_NET_BBNDN,Greece,,,,,2MT10MBPS,1011589.0
2010,IT_NET_BBNDN,Greece,,,,,256KT2MBPS,296.0
2011,IT_NET_BBNDN,China,,,,,256KT2MBPS,16694000.0
2012,IT_NET_BBNDN,China,,,,,ANYS,175183000.0
2012,IT_NET_BBNDN,China,,,,,2MT10MBPS,137194000.0
2012,IT_NET_BBNDN,China,,,,,10MBPS,28020000.0
2012,IT_NET_BBNDN,China,,,,,256KT2MBPS,9969000.0
2013,IT_NET_BBNDN,China,,,,,ANYS,188909000.0
2014,IT_NET_BBNDN,China,,,,,ANYS,200483000.0
2014,IT_NET_BBNDN,China,,,,,2MT10MBPS,112855000.0
2014,IT_NET_BBNDN,China,,,,,10MBPS,82067000.0
2011,IT_NET_BBNDN,Greece,,,,,ANYS,2464282.0
2011,IT_NET_BBNDN,Greece,,,,,10MBPS,1384751.0
2011,IT_NET_BBNDN,Greece,,,,,2MT10MBPS,1078560.0
2011,IT_NET_BBNDN,Greece,,,,,256KT2MBPS,171.0
2012,IT_NET_BBNDN,Greece,,,,,ANYS,2689428.0
2012,IT_NET_BBNDN,Greece,,,,,10MBPS,1552188.0
2012,IT_NET_BBNDN,Greece,,,,,2MT10MBPS,1133144.0
2013,IT_NET_BBNDN,Greece,,,,,ANYS,2913191.0
2013,IT_NET_BBNDN,Greece,,,,,2MT10MBPS,1051302.0
2013,IT_NET_BBNDN,Greece,,,,,10MBPS,1858767.0
2014,IT_NET_BBNDN,Greece,,,,,ANYS,3156071.0
2014,IT_NET_BBNDN,Greece,,,,,2MT10MBPS,785701.0
2014,IT_NET_BBNDN,China,,,,,256KT2MBPS,5561000.0
2015,IT_NET_BBNDN,China,,,,,256KT2MBPS,2110090.0
2015,IT_NET_BBNDN,China,,,,,ANYS,277046000.0
2015,IT_NET_BBNDN,China,,,,,10MBPS,162780560.0
2015,IT_NET_BBNDN,China,,,,,2MT10MBPS,112138000.0
2016,IT_NET_BBNDN,China,,,,,ANYS,322597000.0
2016,IT_NET_BBNDN,China,,,,,10MBPS,295950165.0
2016,IT_NET_BBNDN,China,,,,,2MT10MBPS,25112844.0
2016,IT_NET_BBNDN,China,,,,,256KT2MBPS,1533990.0
2017,IT_NET_BBNDN,China,,,,,ANYS,394190000.0
2017,IT_NET_BBNDN,China,,,,,10MBPS,380841000.0
2017,IT_NET_BBNDN,China,,,,,2MT10MBPS,12777897.0
2017,IT_NET_BBNDN,China,,,,,256KT2MBPS,573100.0
2018,IT_NET_BBNDN,China,,,,,2MT10MBPS,5915000.0
2018,IT_NET_BBNDN,China,,,,,10MBPS,401138000.0
2018,IT_NET_BBNDN,China,,,,,ANYS,407382000.0
2018,IT_NET_BBNDN,China,,,,,256KT2MBPS,329000.0
2019,IT_NET_BBNDN,China,,,,,ANYS,449279000.0
2019,IT_NET_BBNDN,China,,,,,10MBPS,443887000.0
2019,IT_NET_BBNDN,China,,,,,2MT10MBPS,5031500.0
2019,IT_NET_BBNDN,China,,,,,256KT2MBPS,359900.0
2020,IT_NET_BBNDN,China,,,,,256KT2MBPS,109500.0
2020,IT_NET_BBNDN,China,,,,,ANYS,483549500.0
2020,IT_NET_BBNDN,China,,,,,10MBPS,479342000.0
2002,IT_NET_BBNDN,Romania,,,,,ANYS,15800.0
2003,IT_NET_BBNDN,Romania,,,,,ANYS,196106.0
2004,IT_NET_BBNDN,Romania,,,,,ANYS,104265.0
2005,IT_NET_BBNDN,Romania,,,,,ANYS,377090.0
2006,IT_NET_BBNDN,Romania,,,,,ANYS,1090000.0
2007,IT_NET_BBNDN,Romania,,,,,ANYS,1952200.0
2008,IT_NET_BBNDN,Romania,,,,,ANYS,2517400.0
2009,IT_NET_BBNDN,Romania,,,,,10MBPS,1540000.0
2009,IT_NET_BBNDN,Romania,,,,,ANYS,2812600.0
2009,IT_NET_BBNDN,Romania,,,,,2MT10MBPS,1210000.0
2009,IT_NET_BBNDN,Romania,,,,,256KT2MBPS,50000.0
2019,IT_NET_BBNDN,Türkiye,,,,,10MBPS,10609324.0
2019,IT_NET_BBNDN,Türkiye,,,,,ANYS,14231978.0
2020,IT_NET_BBNDN,Türkiye,,,,,ANYS,16734853.0
2020,IT_NET_BBNDN,Türkiye,,,,,10MBPS,13472326.0
2020,IT_NET_BBNDN,Türkiye,,,,,2MT10MBPS,3250209.0
2020,IT_NET_BBNDN,Türkiye,,,,,256KT2MBPS,12318.0
2021,IT_NET_BBNDN,Türkiye,,,,,2MT10MBPS,1770959.0
2021,IT_NET_BBNDN,Türkiye,,,,,10MBPS,16354408.0
2021,IT_NET_BBNDN,Türkiye,,,,,ANYS,18135736.0
2021,IT_NET_BBNDN,Türkiye,,,,,256KT2MBPS,10369.0
2008,IT_NET_BBNDN,Turkmenistan,,,,,ANYS,75.0
2009,IT_NET_BBNDN,Turkmenistan,,,,,ANYS,465.0
2020,IT_NET_BBNDN,China,,,,,2MT10MBPS,4098000.0
2021,IT_NET_BBNDN,China,,,,,ANYS,535786600.0
2021,IT_NET_BBNDN,China,,,,,2MT10MBPS,3808077.0
2021,IT_NET_BBNDN,China,,,,,256KT2MBPS,103797.0
2021,IT_NET_BBNDN,China,,,,,10MBPS,531874726.0
2000,IT_NET_BBNDN,Colombia,,,,,ANYS,8872.0
2001,IT_NET_BBNDN,Colombia,,,,,ANYS,13830.0
2002,IT_NET_BBNDN,Colombia,,,,,ANYS,34888.0
2003,IT_NET_BBNDN,Colombia,,,,,ANYS,64436.0
2004,IT_NET_BBNDN,Colombia,,,,,ANYS,127113.0
2005,IT_NET_BBNDN,Colombia,,,,,ANYS,318683.0
2010,IT_NET_BBNDN,Romania,,,,,ANYS,3000600.0
2010,IT_NET_BBNDN,Romania,,,,,10MBPS,1810000.0
2010,IT_NET_BBNDN,Romania,,,,,256KT2MBPS,20000.0
2010,IT_NET_BBNDN,Romania,,,,,2MT10MBPS,1170000.0
2011,IT_NET_BBNDN,Romania,,,,,10MBPS,2132000.0
2011,IT_NET_BBNDN,Romania,,,,,ANYS,3283150.0
2011,IT_NET_BBNDN,Romania,,,,,256KT2MBPS,64000.0
2011,IT_NET_BBNDN,Romania,,,,,2MT10MBPS,1067000.0
2012,IT_NET_BBNDN,Romania,,,,,256KT2MBPS,60000.0
2014,IT_NET_BBNDN,Greece,,,,,10MBPS,2365317.0
2015,IT_NET_BBNDN,Greece,,,,,ANYS,3439034.0
2015,IT_NET_BBNDN,Greece,,,,,256KT2MBPS,397.0
2015,IT_NET_BBNDN,Greece,,,,,10MBPS,2797942.0
2015,IT_NET_BBNDN,Greece,,,,,2MT10MBPS,577428.0
2016,IT_NET_BBNDN,Greece,,,,,10MBPS,3177952.0
2016,IT_NET_BBNDN,Greece,,,,,256KT2MBPS,418.0
2016,IT_NET_BBNDN,Greece,,,,,2MT10MBPS,436659.0
2016,IT_NET_BBNDN,Greece,,,,,ANYS,3615029.0
2017,IT_NET_BBNDN,Greece,,,,,256KT2MBPS,368.0
2017,IT_NET_BBNDN,Greece,,,,,2MT10MBPS,279926.0
2017,IT_NET_BBNDN,Greece,,,,,10MBPS,3497969.0
2006,IT_NET_BBNDN,Colombia,,,,,ANYS,628077.0
2007,IT_NET_BBNDN,Colombia,,,,,ANYS,1207090.0
2008,IT_NET_BBNDN,Colombia,,,,,2MT10MBPS,31888.0
2008,IT_NET_BBNDN,Colombia,,,,,ANYS,1772088.0
2008,IT_NET_BBNDN,Colombia,,,,,256KT2MBPS,1441212.0
2009,IT_NET_BBNDN,Colombia,,,,,ANYS,2114782.0
2009,IT_NET_BBNDN,Colombia,,,,,2MT10MBPS,498541.0
2009,IT_NET_BBNDN,Colombia,,,,,256KT2MBPS,1491365.0
2010,IT_NET_BBNDN,Colombia,,,,,ANYS,2643033.0
2010,IT_NET_BBNDN,Colombia,,,,,256KT2MBPS,1878082.0
2012,IT_NET_BBNDN,Romania,,,,,2MT10MBPS,866000.0
2012,IT_NET_BBNDN,Romania,,,,,10MBPS,2592000.0
2012,IT_NET_BBNDN,Romania,,,,,ANYS,3541340.0
2013,IT_NET_BBNDN,Romania,,,,,256KT2MBPS,44000.0
2013,IT_NET_BBNDN,Romania,,,,,2MT10MBPS,696000.0
2013,IT_NET_BBNDN,Romania,,,,,10MBPS,3019000.0
2013,IT_NET_BBNDN,Romania,,,,,ANYS,3790270.0
2014,IT_NET_BBNDN,Romania,,,,,10MBPS,3366416.0
2014,IT_NET_BBNDN,Romania,,,,,ANYS,4016389.0
2010,IT_NET_BBNDN,Colombia,,,,,2MT10MBPS,714281.0
2010,IT_NET_BBNDN,Colombia,,,,,10MBPS,4195.0
2011,IT_NET_BBNDN,Colombia,,,,,ANYS,3348142.0
2011,IT_NET_BBNDN,Colombia,,,,,256KT2MBPS,2000990.0
2011,IT_NET_BBNDN,Colombia,,,,,2MT10MBPS,1273949.0
2011,IT_NET_BBNDN,Colombia,,,,,10MBPS,22250.0
2012,IT_NET_BBNDN,Colombia,,,,,ANYS,3938657.0
2012,IT_NET_BBNDN,Colombia,,,,,256KT2MBPS,2317975.0
2012,IT_NET_BBNDN,Colombia,,,,,2MT10MBPS,1521149.0
2012,IT_NET_BBNDN,Colombia,,,,,10MBPS,54550.0
2013,IT_NET_BBNDN,Colombia,,,,,ANYS,4537621.0
2017,IT_NET_BBNDN,Greece,,,,,ANYS,3778268.0
2018,IT_NET_BBNDN,Greece,,,,,256KT2MBPS,382.0
2018,IT_NET_BBNDN,Greece,,,,,10MBPS,3789000.0
2018,IT_NET_BBNDN,Greece,,,,,ANYS,3961864.0
2018,IT_NET_BBNDN,Greece,,,,,2MT10MBPS,172482.0
2019,IT_NET_BBNDN,Greece,,,,,256KT2MBPS,338.0
2019,IT_NET_BBNDN,Greece,,,,,10MBPS,4096945.0
2019,IT_NET_BBNDN,Greece,,,,,2MT10MBPS,14995.0
2019,IT_NET_BBNDN,Greece,,,,,ANYS,4111278.0
2020,IT_NET_BBNDN,Greece,,,,,10MBPS,4246884.0
2020,IT_NET_BBNDN,Greece,,,,,ANYS,4257026.0
2020,IT_NET_BBNDN,Greece,,,,,2MT10MBPS,9858.0
2014,IT_NET_BBNDN,Romania,,,,,256KT2MBPS,32000.0
2014,IT_NET_BBNDN,Romania,,,,,2MT10MBPS,617439.0
2015,IT_NET_BBNDN,Romania,,,,,ANYS,4262132.0
2015,IT_NET_BBNDN,Romania,,,,,10MBPS,3685268.0
2015,IT_NET_BBNDN,Romania,,,,,2MT10MBPS,546299.0
2015,IT_NET_BBNDN,Romania,,,,,256KT2MBPS,30565.0
2016,IT_NET_BBNDN,Romania,,,,,2MT10MBPS,460000.0
2016,IT_NET_BBNDN,Romania,,,,,10MBPS,3964000.0
2016,IT_NET_BBNDN,Romania,,,,,ANYS,4449500.0
2010,IT_NET_BBNDN,Turkmenistan,,,,,ANYS,723.0
2011,IT_NET_BBNDN,Turkmenistan,,,,,ANYS,1100.0
2012,IT_NET_BBNDN,Turkmenistan,,,,,ANYS,1400.0
2013,IT_NET_BBNDN,Turkmenistan,,,,,ANYS,1800.0
2014,IT_NET_BBNDN,Turkmenistan,,,,,ANYS,2300.0
2015,IT_NET_BBNDN,Turkmenistan,,,,,ANYS,3000.0
2016,IT_NET_BBNDN,Turkmenistan,,,,,ANYS,4000.0
2017,IT_NET_BBNDN,Turkmenistan,,,,,ANYS,5000.0
2019,IT_NET_BBNDN,Turkmenistan,,,,,ANYS,8000.0
2020,IT_NET_BBNDN,Turkmenistan,,,,,ANYS,10000.0
2021,IT_NET_BBNDN,Turkmenistan,,,,,ANYS,10000.0
2005,IT_NET_BBNDN,Ukraine,,,,,ANYS,130000.0
2006,IT_NET_BBNDN,Ukraine,,,,,ANYS,520000.0
2013,IT_NET_BBNDN,Colombia,,,,,10MBPS,140258.0
2013,IT_NET_BBNDN,Colombia,,,,,256KT2MBPS,2028727.0
2013,IT_NET_BBNDN,Colombia,,,,,2MT10MBPS,2317767.0
2014,IT_NET_BBNDN,Colombia,,,,,ANYS,5028595.0
2014,IT_NET_BBNDN,Colombia,,,,,2MT10MBPS,3216031.0
