Year,SeriesCode,Country,Age,Location,Sex,Type of skill,Value
2021,SE_ADT_ACTS,Montenegro,25-74,All areas,Both sexes,ARSP,29.41218
2021,SE_ADT_ACTS,Montenegro,15-24,All areas,Male,ARSP,55.15745
2021,SE_ADT_ACTS,Montenegro,ALLAGE,All areas,Both sexes,SOFT,49.09121
2021,SE_ADT_ACTS,Montenegro,25-74,All areas,Female,SOFT,43.56327
2021,SE_ADT_ACTS,Montenegro,15-24,All areas,Both sexes,PCPR,13.81143
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Male,TRAF,68.38196
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Female,CMFL,94.71827
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Female,COPA,95.33244
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Male,COPA,93.23286
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Both sexes,COPA,71.70155
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Female,TRAF,56.65491
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,COPA,70.83333
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Male,EPRS,87.20878
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,ARSP,43.05556
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Female,EPRS,88.77817
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,PCPR,9.02778
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Both sexes,TRAF,62.50642
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Female,COPA,67.84628
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Male,ARSP,62.66583
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Female,TRAF,61.1303
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Male,ARSP,57.0683
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Male,ARSP,56.11968
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Both sexes,COPA,94.26651
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Female,TRAF,87.59918
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Both sexes,PCPR,14.77708
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,EPRS,48.61111
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,TRAF,61.80556
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Both sexes,EPRS,44.33766
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,EMAIL,79.86111
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Female,EPRS,38.03389
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Male,PCPR,16.5287
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Female,PCPR,3.6161
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Male,CMFL,79.18578
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Female,ARSP,48.79595
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,CMFL,72.22222
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Male,CMFL,81.34539
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Female,CMFL,73.438
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Female,INST,25.78863
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Male,INST,57.2209
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Female,INST,26.46421
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Both sexes,CMFL,74.5052
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Both sexes,EPRS,87.98139
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Both sexes,CMFL,94.23148
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Male,INST,56.89807
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Male,CMFL,93.75953
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Male,COPA,78.1901
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Male,TRAF,89.85807
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Female,COPA,71.8174
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Male,COPA,75.57029
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Both sexes,ARSP,46.41716
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Male,TRAF,71.5703
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Female,ARSP,36.7586
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Both sexes,ARSP,55.83792
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Both sexes,TRAF,88.74611
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Male,PCPR,21.47729
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Male,PCPR,15.67491
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Male,EPRS,56.1123
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Female,PCPR,2.89414
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Both sexes,PCPR,9.26798
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Female,PCPR,7.86677
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Female,EPRS,45.3896
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Male,EPRS,50.66776
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,INST,37.5
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Female,ARSP,38.4871
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Male,INST,59.25199
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Female,INST,30.54186
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Both sexes,INST,45.11861
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Both sexes,INST,41.3065
2014,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Female,CMFL,69.84269
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Male,CMFL,71.34543
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Female,CMFL,62.0788
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Female,TRAF,85.16496
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Male,COPA,82.75051
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Male,TRAF,67.79051
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Female,TRAF,58.9943
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Both sexes,ARSP,63.39972
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Male,ARSP,67.00044
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Male,TRAF,65.34712
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,ARSP,47.58621
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Female,COPA,62.39695
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Female,COPA,66.4576
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Male,PCPR,11.32239
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Female,PCPR,2.886
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,EPRS,41.37931
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Both sexes,PCPR,5.76343
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Both sexes,CMFL,83.57001
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Both sexes,EPRS,76.86009
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Male,EPRS,71.33372
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Female,EPRS,82.49463
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Male,EPRS,42.92387
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Female,EPRS,38.02051
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Female,SOFT,63.6056
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Male,SOFT,68.85997
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Both sexes,TRAF,83.48812
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Female,SOFT,88.28022
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Both sexes,SOFT,87.03291
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Male,EPRS,47.1501
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Female,CMFL,65.1499
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,CMFL,64.82759
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Female,ARSP,43.85551
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Female,ARSP,59.72859
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Both sexes,COPA,67.06952
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Male,TRAF,81.84344
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Both sexes,COPA,86.46171
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Both sexes,TRAF,59.92365
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Male,ARSP,59.07461
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Female,COPA,90.24551
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Both sexes,ARSP,49.40441
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Female,ARSP,41.15173
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,PCPR,6.89655
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Female,TRAF,54.52799
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Male,ARSP,57.70195
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,COPA,66.2069
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,TRAF,59.31034
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,SOFT,63.44828
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Female,PCPR,2.13101
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Both sexes,PCPR,14.8233
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Male,PCPR,22.20282
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Female,PCPR,7.29944
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Male,COPA,73.39161
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Male,COPA,71.76505
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Male,PCPR,9.41934
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Both sexes,CMFL,66.70023
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Female,EPRS,30.41557
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Both sexes,EPRS,36.65317
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Female,CMFL,83.17238
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Male,CMFL,83.95987
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Both sexes,SOFT,64.11764
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Female,SOFT,59.39824
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Male,SOFT,85.80947
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Male,SOFT,71.369
2015,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Male,CMFL,73.2098
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Both sexes,ARSP,67.44789
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Female,TRAF,61.89459
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Male,TRAF,65.81102
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Male,TRAF,67.8925
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Male,TRAF,79.8757
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Female,TRAF,57.92724
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Both sexes,TRAF,61.85972
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Female,COPA,71.80941
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Both sexes,PCPR,17.10412
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Male,COPA,75.54767
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Female,COPA,68.65216
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,EPRS,42.46575
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,TRAF,60.27397
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,SOFT,67.12329
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,CMFL,67.12329
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,ARSP,50.68493
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,COPA,70.54795
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Female,EPRS,79.06927
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Female,EPRS,39.38991
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Male,EPRS,44.41926
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Both sexes,EPRS,77.30148
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Male,SOFT,85.41202
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Both sexes,SOFT,86.09998
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Female,SOFT,86.81248
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Male,PCPR,11.06943
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Female,PCPR,4.1113
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Male,PCPR,12.6994
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Female,PCPR,2.77024
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Male,CMFL,74.61268
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Male,CMFL,83.28254
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Both sexes,CMFL,69.63762
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Female,CMFL,64.68753
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Female,CMFL,88.43735
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Both sexes,CMFL,85.81499
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Male,ARSP,68.94928
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Male,SOFT,75.295
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Female,SOFT,67.8667
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Both sexes,TRAF,82.59281
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Female,TRAF,85.40621
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Female,ARSP,65.89329
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Male,COPA,76.9156
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Male,ARSP,62.7945
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Female,ARSP,48.8483
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Both sexes,COPA,87.59901
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Male,ARSP,61.73816
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Female,ARSP,45.97826
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Male,COPA,84.78092
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Female,COPA,90.51724
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,PCPR,8.21918
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Female,CMFL,68.1195
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Male,CMFL,75.8925
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Both sexes,EPRS,38.52708
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Male,EPRS,75.59433
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Both sexes,ARSP,53.83786
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Both sexes,SOFT,69.09663
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Female,EPRS,32.66716
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Male,EPRS,49.0731
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Male,SOFT,73.54214
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Female,SOFT,64.6733
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Both sexes,PCPR,6.90624
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Male,PCPR,22.02184
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),15-24,All areas,Female,PCPR,12.0121
2016,SE_ADT_ACTS,Netherlands (Kingdom of the),25-74,All areas,Both sexes,COPA,72.09228
2017,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,ARSP,51.70068
2017,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,PCPR,8.16327
2017,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,SOFT,68.02721
2017,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,TRAF,62.58503
2017,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,CMFL,70.7483
2017,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,COPA,72.78912
2017,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,EPRS,43.53741
2018,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,ARSP,49.32432
2018,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,EPRS,41.21622
2018,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,TRAF,57.43243
2018,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,COPA,69.59459
2018,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,PCPR,7.43243
2018,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,SOFT,66.21622
2018,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,CMFL,66.89189
2019,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,PCPR,8.72483
2019,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,EPRS,44.2953
2019,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,CMFL,69.12752
2019,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,ARSP,53.69128
2019,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,SOFT,70.4698
2019,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,COPA,72.48322
2019,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,TRAF,63.75839
2020,SE_ADT_ACTS,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,EMAIL,89.33333
2014,SE_ADT_ACTS,Norway,25-74,All areas,Both sexes,ARSP,61.294
2014,SE_ADT_ACTS,Norway,25-74,All areas,Male,ARSP,72.55666
2014,SE_ADT_ACTS,Norway,ALLAGE,All areas,Female,ARSP,53.9755
2014,SE_ADT_ACTS,Norway,ALLAGE,All areas,Male,ARSP,75.24942
2014,SE_ADT_ACTS,Norway,ALLAGE,All areas,Female,TRAF,67.248
2014,SE_ADT_ACTS,Norway,75+,All areas,Both sexes,TRAF,8.58348
2014,SE_ADT_ACTS,Norway,ALLAGE,All areas,Male,TRAF,82.83958
2014,SE_ADT_ACTS,Norway,15-24,All areas,Both sexes,ARSP,83.19917
2014,SE_ADT_ACTS,Norway,15-24,All areas,Female,TRAF,84.61541
2014,SE_ADT_ACTS,Norway,15-24,All areas,Both sexes,COPA,95.83178
2014,SE_ADT_ACTS,Norway,15-24,All areas,Female,COPA,94.8718
2014,SE_ADT_ACTS,Norway,15-24,All areas,Male,COPA,96.73911
2014,SE_ADT_ACTS,Norway,25-74,All areas,Both sexes,COPA,79.06849
2014,SE_ADT_ACTS,Norway,15-24,All areas,Both sexes,PCPR,16.52636
2014,SE_ADT_ACTS,Norway,25-74,All areas,Female,PCPR,10.1032
2014,SE_ADT_ACTS,Norway,25-74,All areas,Female,COPA,76.73556
2014,SE_ADT_ACTS,Norway,ALLAGE,All areas,Female,PCPR,9.5142
2014,SE_ADT_ACTS,Norway,ALLAGE,All areas,Both sexes,PCPR,18.21809
2014,SE_ADT_ACTS,Norway,ALLAGE,All areas,Male,PCPR,26.58648
2014,SE_ADT_ACTS,Norway,75+,All areas,Both sexes,PCPR,5.19782
2014,SE_ADT_ACTS,Norway,75+,All areas,Both sexes,CMFL,28.13541
2014,SE_ADT_ACTS,Norway,15-24,All areas,Male,EPRS,79.34776
2014,SE_ADT_ACTS,Norway,15-24,All areas,Both sexes,INST,75.85227
2014,SE_ADT_ACTS,Norway,25-74,All areas,Both sexes,INST,66.17109
2014,SE_ADT_ACTS,Norway,15-24,All areas,Female,INST,64.10262
2014,SE_ADT_ACTS,Norway,15-24,All areas,Male,INST,86.95642
2014,SE_ADT_ACTS,Norway,25-74,All areas,Female,INST,51.19837
2014,SE_ADT_ACTS,Norway,25-74,All areas,Male,INST,80.61439
2014,SE_ADT_ACTS,Norway,25-74,All areas,Male,CMFL,78.31732
2014,SE_ADT_ACTS,Norway,ALLAGE,All areas,Both sexes,CMFL,77.64251
2014,SE_ADT_ACTS,Norway,ALLAGE,All areas,Female,CMFL,73.8286
2014,SE_ADT_ACTS,Norway,ALLAGE,All areas,Male,CMFL,81.30942
2014,SE_ADT_ACTS,Norway,ALLAGE,All areas,Both sexes,TRAF,75.197
2014,SE_ADT_ACTS,Norway,15-24,All areas,Female,ARSP,76.92296
2014,SE_ADT_ACTS,Norway,25-74,All areas,Male,TRAF,81.61779
2014,SE_ADT_ACTS,Norway,15-24,All areas,Both sexes,TRAF,86.93667
2014,SE_ADT_ACTS,Norway,25-74,All areas,Both sexes,TRAF,72.94265
2014,SE_ADT_ACTS,Norway,25-74,All areas,Female,TRAF,63.94966
2014,SE_ADT_ACTS,Norway,ALLAGE,All areas,Both sexes,ARSP,64.8215
2014,SE_ADT_ACTS,Norway,75+,All areas,Both sexes,ARSP,18.64585
2014,SE_ADT_ACTS,Norway,15-24,All areas,Male,TRAF,89.13045
2014,SE_ADT_ACTS,Norway,25-74,All areas,Male,PCPR,26.68197
2014,SE_ADT_ACTS,Norway,15-24,All areas,Female,PCPR,6.41032
2014,SE_ADT_ACTS,Norway,15-24,All areas,Male,PCPR,26.08687
2014,SE_ADT_ACTS,Norway,ALLAGE,All areas,Female,COPA,79.63019
2014,SE_ADT_ACTS,Norway,ALLAGE,All areas,Male,COPA,83.82421
2014,SE_ADT_ACTS,Norway,ALLAGE,All areas,Both sexes,COPA,81.76841
2014,SE_ADT_ACTS,Norway,75+,All areas,Both sexes,COPA,30.28142
2014,SE_ADT_ACTS,Norway,25-74,All areas,Male,COPA,81.31909
2014,SE_ADT_ACTS,Norway,25-74,All areas,Both sexes,PCPR,18.54195
2014,SE_ADT_ACTS,Norway,ALLAGE,All areas,Male,EPRS,59.7123
2014,SE_ADT_ACTS,Norway,75+,All areas,Both sexes,EPRS,10.39593
2014,SE_ADT_ACTS,Norway,15-24,All areas,Both sexes,CMFL,93.96296
2014,SE_ADT_ACTS,Norway,25-74,All areas,Female,EPRS,43.46129
2014,SE_ADT_ACTS,Norway,25-74,All areas,Male,EPRS,55.90484
2014,SE_ADT_ACTS,Norway,ALLAGE,All areas,Female,EPRS,48.59652
2014,SE_ADT_ACTS,Norway,25-74,All areas,Both sexes,EPRS,49.79505
2014,SE_ADT_ACTS,Norway,15-24,All areas,Both sexes,EPRS,77.54686
2014,SE_ADT_ACTS,Norway,15-24,All areas,Female,EPRS,75.64114
2014,SE_ADT_ACTS,Norway,ALLAGE,All areas,Both sexes,EPRS,54.2637
2014,SE_ADT_ACTS,Norway,15-24,All areas,Male,CMFL,96.73911
2014,SE_ADT_ACTS,Norway,25-74,All areas,Both sexes,CMFL,74.50991
2014,SE_ADT_ACTS,Norway,25-74,All areas,Female,CMFL,70.56301
2014,SE_ADT_ACTS,Norway,ALLAGE,All areas,Both sexes,INST,67.7307
