Year,SeriesCode,Country,Activity,Value
2020,ER_H2O_WUEYST,Georgia,ISIC4_A01_A0210_A0322,0.44
2020,ER_H2O_WUEYST,Georgia,TOTAL,8.27
2020,ER_H2O_WUEYST,Georgia,INDUSTRIES,9.35
2000,ER_H2O_WUEYST,Germany,INDUSTRIES,21.69
2000,ER_H2O_WUEYST,Germany,ISIC4_GTT,158.64
2001,ER_H2O_WUEYST,Germany,ISIC4_GTT,162.61
2001,ER_H2O_WUEYST,Germany,INDUSTRIES,22.24
2003,ER_H2O_WUEYST,Netherlands (Kingdom of the),INDUSTRIES,14.3
2003,ER_H2O_WUEYST,Netherlands (Kingdom of the),ISIC4_GTT,352.35
2003,ER_H2O_WUEYST,Netherlands (Kingdom of the),ISIC4_A01_A0210_A0322,7.74
2004,ER_H2O_WUEYST,Netherlands (Kingdom of the),ISIC4_GTT,362.67
2004,ER_H2O_WUEYST,Netherlands (Kingdom of the),TOTAL,54.19
2004,ER_H2O_WUEYST,Netherlands (Kingdom of the),ISIC4_A01_A0210_A0322,16.59
2004,ER_H2O_WUEYST,Netherlands (Kingdom of the),INDUSTRIES,13.6
2005,ER_H2O_WUEYST,Netherlands (Kingdom of the),TOTAL,52.21
2005,ER_H2O_WUEYST,Netherlands (Kingdom of the),INDUSTRIES,13.13
2005,ER_H2O_WUEYST,Netherlands (Kingdom of the),ISIC4_GTT,371.94
2005,ER_H2O_WUEYST,Netherlands (Kingdom of the),ISIC4_A01_A0210_A0322,23.27
2006,ER_H2O_WUEYST,Kyrgyzstan,INDUSTRIES,1.82
2006,ER_H2O_WUEYST,Kyrgyzstan,TOTAL,0.46
2006,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_GTT,9.15
2006,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_A01_A0210_A0322,0.14
2007,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_GTT,10.24
2007,ER_H2O_WUEYST,Kyrgyzstan,TOTAL,0.51
2007,ER_H2O_WUEYST,Kyrgyzstan,INDUSTRIES,1.96
2007,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_A01_A0210_A0322,0.15
2008,ER_H2O_WUEYST,Kyrgyzstan,INDUSTRIES,2.9
2008,ER_H2O_WUEYST,Kyrgyzstan,TOTAL,0.56
2008,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_GTT,10.85
2002,ER_H2O_WUEYST,Germany,ISIC4_GTT,169.35
2002,ER_H2O_WUEYST,Germany,INDUSTRIES,22.06
2003,ER_H2O_WUEYST,Germany,ISIC4_GTT,173.24
2003,ER_H2O_WUEYST,Germany,INDUSTRIES,22.31
2004,ER_H2O_WUEYST,Germany,ISIC4_GTT,180.87
2008,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_A01_A0210_A0322,0.14
2009,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_A01_A0210_A0322,0.12
2009,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_GTT,12.31
2009,ER_H2O_WUEYST,Kyrgyzstan,TOTAL,0.61
2009,ER_H2O_WUEYST,Kyrgyzstan,INDUSTRIES,3.37
2010,ER_H2O_WUEYST,Kyrgyzstan,TOTAL,0.62
2010,ER_H2O_WUEYST,Kyrgyzstan,INDUSTRIES,3.6
2010,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_GTT,12.36
2010,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_A01_A0210_A0322,0.11
2011,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_GTT,12.79
2011,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_A01_A0210_A0322,0.11
2004,ER_H2O_WUEYST,Germany,INDUSTRIES,23.19
2005,ER_H2O_WUEYST,Germany,ISIC4_GTT,180.53
2005,ER_H2O_WUEYST,Germany,INDUSTRIES,24.09
2006,ER_H2O_WUEYST,Germany,INDUSTRIES,26.62
2006,ER_H2O_WUEYST,Germany,TOTAL,70.1
2006,ER_H2O_WUEYST,Germany,ISIC4_GTT,183.45
2006,ER_H2O_WUEYST,Germany,ISIC4_A01_A0210_A0322,2.86
2007,ER_H2O_WUEYST,Germany,ISIC4_A01_A0210_A0322,3.61
2007,ER_H2O_WUEYST,Germany,INDUSTRIES,28.74
2007,ER_H2O_WUEYST,Germany,TOTAL,73.52
2007,ER_H2O_WUEYST,Germany,ISIC4_GTT,184.52
2008,ER_H2O_WUEYST,Germany,TOTAL,73.93
2008,ER_H2O_WUEYST,Germany,INDUSTRIES,28.04
2008,ER_H2O_WUEYST,Germany,ISIC4_GTT,189.32
2008,ER_H2O_WUEYST,Germany,ISIC4_A01_A0210_A0322,4.09
2009,ER_H2O_WUEYST,Germany,ISIC4_GTT,185.79
2009,ER_H2O_WUEYST,Germany,INDUSTRIES,23.78
2009,ER_H2O_WUEYST,Germany,TOTAL,69.42
2009,ER_H2O_WUEYST,Germany,ISIC4_A01_A0210_A0322,3.32
2010,ER_H2O_WUEYST,Germany,ISIC4_A01_A0210_A0322,4.12
2010,ER_H2O_WUEYST,Germany,ISIC4_GTT,189.09
2010,ER_H2O_WUEYST,Germany,TOTAL,72.22
2010,ER_H2O_WUEYST,Germany,INDUSTRIES,27.08
2011,ER_H2O_WUEYST,Germany,INDUSTRIES,32.1
2011,ER_H2O_WUEYST,Germany,TOTAL,80.8
2011,ER_H2O_WUEYST,Germany,ISIC4_GTT,195.19
2011,ER_H2O_WUEYST,Germany,ISIC4_A01_A0210_A0322,4.53
2012,ER_H2O_WUEYST,Germany,ISIC4_GTT,197.43
2012,ER_H2O_WUEYST,Germany,TOTAL,88.25
2012,ER_H2O_WUEYST,Germany,INDUSTRIES,36.39
2011,ER_H2O_WUEYST,Kyrgyzstan,TOTAL,0.65
2011,ER_H2O_WUEYST,Kyrgyzstan,INDUSTRIES,3.98
2012,ER_H2O_WUEYST,Kyrgyzstan,TOTAL,0.64
2012,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_GTT,13.4
2012,ER_H2O_WUEYST,Kyrgyzstan,INDUSTRIES,3.22
2012,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_A01_A0210_A0322,0.11
2013,ER_H2O_WUEYST,Kyrgyzstan,INDUSTRIES,4.2
2013,ER_H2O_WUEYST,Kyrgyzstan,TOTAL,0.7
2013,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_A01_A0210_A0322,0.11
2013,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_GTT,14.26
2014,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_GTT,15.14
2014,ER_H2O_WUEYST,Kyrgyzstan,TOTAL,0.73
2014,ER_H2O_WUEYST,Kyrgyzstan,INDUSTRIES,4.16
2014,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_A01_A0210_A0322,0.11
2015,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_A01_A0210_A0322,0.11
2015,ER_H2O_WUEYST,Kyrgyzstan,TOTAL,0.78
2015,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_GTT,16.11
2015,ER_H2O_WUEYST,Kyrgyzstan,INDUSTRIES,4.61
2016,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_GTT,16.25
2016,ER_H2O_WUEYST,Kyrgyzstan,INDUSTRIES,5.07
2016,ER_H2O_WUEYST,Kyrgyzstan,TOTAL,0.8
2016,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_A01_A0210_A0322,0.11
2017,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_A01_A0210_A0322,0.11
2017,ER_H2O_WUEYST,Kyrgyzstan,INDUSTRIES,5.33
2017,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_GTT,17.17
2017,ER_H2O_WUEYST,Kyrgyzstan,TOTAL,0.84
2018,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_GTT,17.89
2018,ER_H2O_WUEYST,Kyrgyzstan,INDUSTRIES,5.48
2018,ER_H2O_WUEYST,Kyrgyzstan,TOTAL,0.86
2018,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_A01_A0210_A0322,0.11
2019,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_A01_A0210_A0322,0.11
2019,ER_H2O_WUEYST,Kyrgyzstan,TOTAL,0.91
2019,ER_H2O_WUEYST,Kyrgyzstan,INDUSTRIES,6.14
2012,ER_H2O_WUEYST,Germany,ISIC4_A01_A0210_A0322,3.97
2013,ER_H2O_WUEYST,Germany,INDUSTRIES,41.42
2013,ER_H2O_WUEYST,Germany,TOTAL,97.03
2013,ER_H2O_WUEYST,Germany,ISIC4_GTT,200.37
2013,ER_H2O_WUEYST,Germany,ISIC4_A01_A0210_A0322,4.17
2014,ER_H2O_WUEYST,Germany,TOTAL,100.7
2014,ER_H2O_WUEYST,Germany,ISIC4_A01_A0210_A0322,4.5
2014,ER_H2O_WUEYST,Germany,ISIC4_GTT,204.56
2014,ER_H2O_WUEYST,Germany,INDUSTRIES,43.88
2015,ER_H2O_WUEYST,Germany,INDUSTRIES,45.76
2015,ER_H2O_WUEYST,Germany,TOTAL,103.78
2019,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_GTT,18.49
2020,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_GTT,16.85
2020,ER_H2O_WUEYST,Kyrgyzstan,INDUSTRIES,5.8
2020,ER_H2O_WUEYST,Kyrgyzstan,TOTAL,0.86
2020,ER_H2O_WUEYST,Kyrgyzstan,ISIC4_A01_A0210_A0322,0.12
2015,ER_H2O_WUEYST,Germany,ISIC4_GTT,208.09
2015,ER_H2O_WUEYST,Germany,ISIC4_A01_A0210_A0322,3.77
2016,ER_H2O_WUEYST,Germany,TOTAL,107.68
2016,ER_H2O_WUEYST,Germany,ISIC4_GTT,212.21
2016,ER_H2O_WUEYST,Germany,ISIC4_A01_A0210_A0322,3.91
2016,ER_H2O_WUEYST,Germany,INDUSTRIES,48.54
2017,ER_H2O_WUEYST,Germany,TOTAL,110.23
2017,ER_H2O_WUEYST,Germany,INDUSTRIES,49.28
2017,ER_H2O_WUEYST,Germany,ISIC4_GTT,217.92
2017,ER_H2O_WUEYST,Germany,ISIC4_A01_A0210_A0322,4.94
2018,ER_H2O_WUEYST,Germany,ISIC4_GTT,221.2
2006,ER_H2O_WUEYST,Netherlands (Kingdom of the),ISIC4_A01_A0210_A0322,24.41
2006,ER_H2O_WUEYST,Netherlands (Kingdom of the),INDUSTRIES,14.07
2006,ER_H2O_WUEYST,Netherlands (Kingdom of the),ISIC4_GTT,384.05
2006,ER_H2O_WUEYST,Netherlands (Kingdom of the),TOTAL,55.18
2007,ER_H2O_WUEYST,Netherlands (Kingdom of the),TOTAL,59.37
2007,ER_H2O_WUEYST,Netherlands (Kingdom of the),INDUSTRIES,15.02
2007,ER_H2O_WUEYST,Netherlands (Kingdom of the),ISIC4_GTT,401.86
2007,ER_H2O_WUEYST,Netherlands (Kingdom of the),ISIC4_A01_A0210_A0322,53.7
2008,ER_H2O_WUEYST,Netherlands (Kingdom of the),ISIC4_GTT,408.45
2008,ER_H2O_WUEYST,Netherlands (Kingdom of the),INDUSTRIES,16.11
2008,ER_H2O_WUEYST,Netherlands (Kingdom of the),TOTAL,62.2
2018,ER_H2O_WUEYST,Germany,TOTAL,111.52
2018,ER_H2O_WUEYST,Germany,INDUSTRIES,49.43
2018,ER_H2O_WUEYST,Germany,ISIC4_A01_A0210_A0322,4.17
2019,ER_H2O_WUEYST,Germany,ISIC4_A01_A0210_A0322,4.73
2019,ER_H2O_WUEYST,Germany,TOTAL,112.16
2019,ER_H2O_WUEYST,Germany,ISIC4_GTT,224.35
2019,ER_H2O_WUEYST,Germany,INDUSTRIES,48.6
2020,ER_H2O_WUEYST,Germany,ISIC4_A01_A0210_A0322,4.65
2020,ER_H2O_WUEYST,Germany,INDUSTRIES,45.66
2020,ER_H2O_WUEYST,Germany,ISIC4_GTT,219.07
2020,ER_H2O_WUEYST,Germany,TOTAL,108.4
2006,ER_H2O_WUEYST,Belgium,TOTAL,57.83
2006,ER_H2O_WUEYST,Belgium,INDUSTRIES,14.81
2007,ER_H2O_WUEYST,Belgium,INDUSTRIES,15.72
2007,ER_H2O_WUEYST,Belgium,ISIC4_A01_A0210_A0322,1.2
2007,ER_H2O_WUEYST,Belgium,TOTAL,60.81
2007,ER_H2O_WUEYST,Belgium,ISIC4_GTT,400.34
2008,ER_H2O_WUEYST,Belgium,ISIC4_GTT,427.65
2008,ER_H2O_WUEYST,Belgium,ISIC4_A01_A0210_A0322,0.91
2008,ER_H2O_WUEYST,Belgium,TOTAL,62.52
2008,ER_H2O_WUEYST,Belgium,INDUSTRIES,15.43
2009,ER_H2O_WUEYST,Belgium,INDUSTRIES,14.47
2000,ER_H2O_WUEYST,Greece,INDUSTRIES,138.93
2000,ER_H2O_WUEYST,Greece,TOTAL,17.09
2000,ER_H2O_WUEYST,Greece,ISIC4_A01_A0210_A0322,0.52
2000,ER_H2O_WUEYST,Greece,ISIC4_GTT,157.86
2001,ER_H2O_WUEYST,Greece,ISIC4_GTT,162.86
2001,ER_H2O_WUEYST,Greece,INDUSTRIES,148.78
2001,ER_H2O_WUEYST,Greece,TOTAL,17.99
2001,ER_H2O_WUEYST,Greece,ISIC4_A01_A0210_A0322,0.55
2002,ER_H2O_WUEYST,Greece,ISIC4_A01_A0210_A0322,0.6
2002,ER_H2O_WUEYST,Greece,TOTAL,20.36
2002,ER_H2O_WUEYST,Greece,ISIC4_GTT,170.31
2005,ER_H2O_WUEYST,Latvia,ISIC4_A01_A0210_A0322,0.0
2006,ER_H2O_WUEYST,Latvia,ISIC4_A01_A0210_A0322,0.01
2007,ER_H2O_WUEYST,Latvia,TOTAL,113.79
2007,ER_H2O_WUEYST,Latvia,INDUSTRIES,131.38
2007,ER_H2O_WUEYST,Latvia,ISIC4_GTT,153.85
2009,ER_H2O_WUEYST,Belgium,TOTAL,62.24
2009,ER_H2O_WUEYST,Belgium,ISIC4_GTT,421.37
2009,ER_H2O_WUEYST,Belgium,ISIC4_A01_A0210_A0322,0.71
2010,ER_H2O_WUEYST,Belgium,ISIC4_GTT,427.34
2010,ER_H2O_WUEYST,Belgium,TOTAL,67.71
2010,ER_H2O_WUEYST,Belgium,ISIC4_A01_A0210_A0322,0.78
2010,ER_H2O_WUEYST,Belgium,INDUSTRIES,16.12
2011,ER_H2O_WUEYST,Belgium,INDUSTRIES,17.35
2011,ER_H2O_WUEYST,Belgium,ISIC4_A01_A0210_A0322,0.77
2011,ER_H2O_WUEYST,Belgium,TOTAL,73.37
2011,ER_H2O_WUEYST,Belgium,ISIC4_GTT,433.63
2007,ER_H2O_WUEYST,Latvia,ISIC4_A01_A0210_A0322,0.02
2008,ER_H2O_WUEYST,Latvia,ISIC4_A01_A0210_A0322,0.02
2008,ER_H2O_WUEYST,Latvia,ISIC4_GTT,143.99
2008,ER_H2O_WUEYST,Latvia,TOTAL,107.87
2008,ER_H2O_WUEYST,Latvia,INDUSTRIES,117.9
2009,ER_H2O_WUEYST,Latvia,TOTAL,88.9
2009,ER_H2O_WUEYST,Latvia,ISIC4_GTT,119.48
2009,ER_H2O_WUEYST,Latvia,ISIC4_A01_A0210_A0322,0.02
2009,ER_H2O_WUEYST,Latvia,INDUSTRIES,85.99
2010,ER_H2O_WUEYST,Latvia,ISIC4_A01_A0210_A0322,0.02
2010,ER_H2O_WUEYST,Latvia,ISIC4_GTT,106.16
2010,ER_H2O_WUEYST,Latvia,TOTAL,80.22
2010,ER_H2O_WUEYST,Latvia,INDUSTRIES,75.33
2011,ER_H2O_WUEYST,Latvia,TOTAL,79.45
2011,ER_H2O_WUEYST,Latvia,ISIC4_GTT,102.61
2011,ER_H2O_WUEYST,Latvia,ISIC4_A01_A0210_A0322,0.02
2011,ER_H2O_WUEYST,Latvia,INDUSTRIES,75.64
2012,ER_H2O_WUEYST,Latvia,ISIC4_A01_A0210_A0322,0.02
2012,ER_H2O_WUEYST,Latvia,ISIC4_GTT,105.06
2012,ER_H2O_WUEYST,Latvia,TOTAL,82.48
2012,ER_H2O_WUEYST,Latvia,INDUSTRIES,76.84
2013,ER_H2O_WUEYST,Latvia,TOTAL,88.2
2002,ER_H2O_WUEYST,Greece,INDUSTRIES,153.72
2003,ER_H2O_WUEYST,Greece,ISIC4_GTT,178.61
2003,ER_H2O_WUEYST,Greece,ISIC4_A01_A0210_A0322,0.64
2003,ER_H2O_WUEYST,Greece,TOTAL,20.84
2003,ER_H2O_WUEYST,Greece,INDUSTRIES,172.69
2004,ER_H2O_WUEYST,Greece,TOTAL,22.09
2004,ER_H2O_WUEYST,Greece,INDUSTRIES,263.53
2004,ER_H2O_WUEYST,Greece,ISIC4_GTT,191.25
2004,ER_H2O_WUEYST,Greece,ISIC4_A01_A0210_A0322,0.58
2005,ER_H2O_WUEYST,Greece,TOTAL,22.1
2005,ER_H2O_WUEYST,Greece,INDUSTRIES,417.02
2008,ER_H2O_WUEYST,Netherlands (Kingdom of the),ISIC4_A01_A0210_A0322,49.21
2009,ER_H2O_WUEYST,Netherlands (Kingdom of the),TOTAL,59.65
2009,ER_H2O_WUEYST,Netherlands (Kingdom of the),INDUSTRIES,14.14
2009,ER_H2O_WUEYST,Netherlands (Kingdom of the),ISIC4_GTT,411.33
2009,ER_H2O_WUEYST,Netherlands (Kingdom of the),ISIC4_A01_A0210_A0322,30.2
2010,ER_H2O_WUEYST,Netherlands (Kingdom of the),INDUSTRIES,13.8
2010,ER_H2O_WUEYST,Netherlands (Kingdom of the),ISIC4_A01_A0210_A0322,22.51
2010,ER_H2O_WUEYST,Netherlands (Kingdom of the),TOTAL,59.7
2010,ER_H2O_WUEYST,Netherlands (Kingdom of the),ISIC4_GTT,424.9
2011,ER_H2O_WUEYST,Netherlands (Kingdom of the),ISIC4_GTT,427.84
2011,ER_H2O_WUEYST,Netherlands (Kingdom of the),TOTAL,61.22
2013,ER_H2O_WUEYST,Latvia,INDUSTRIES,84.04
2013,ER_H2O_WUEYST,Latvia,ISIC4_A01_A0210_A0322,0.01
2013,ER_H2O_WUEYST,Latvia,ISIC4_GTT,109.66
2014,ER_H2O_WUEYST,Latvia,ISIC4_GTT,189.1
2014,ER_H2O_WUEYST,Latvia,TOTAL,131.81
2014,ER_H2O_WUEYST,Latvia,ISIC4_A01_A0210_A0322,0.02
2014,ER_H2O_WUEYST,Latvia,INDUSTRIES,117.17
2015,ER_H2O_WUEYST,Latvia,ISIC4_A01_A0210_A0322,0.01
2015,ER_H2O_WUEYST,Latvia,TOTAL,130.42
2015,ER_H2O_WUEYST,Latvia,ISIC4_GTT,201.23
2015,ER_H2O_WUEYST,Latvia,INDUSTRIES,126.41
2005,ER_H2O_WUEYST,Greece,ISIC4_GTT,198.49
2005,ER_H2O_WUEYST,Greece,ISIC4_A01_A0210_A0322,0.58
2006,ER_H2O_WUEYST,Greece,INDUSTRIES,214.39
2006,ER_H2O_WUEYST,Greece,ISIC4_A01_A0210_A0322,0.47
2006,ER_H2O_WUEYST,Greece,TOTAL,23.52
2006,ER_H2O_WUEYST,Greece,ISIC4_GTT,205.01
2007,ER_H2O_WUEYST,Greece,ISIC4_GTT,219.53
2007,ER_H2O_WUEYST,Greece,TOTAL,23.92
2007,ER_H2O_WUEYST,Greece,ISIC4_A01_A0210_A0322,0.46
2007,ER_H2O_WUEYST,Greece,INDUSTRIES,125.0
2008,ER_H2O_WUEYST,Greece,TOTAL,23.87
2011,ER_H2O_WUEYST,Netherlands (Kingdom of the),INDUSTRIES,14.39
2011,ER_H2O_WUEYST,Netherlands (Kingdom of the),ISIC4_A01_A0210_A0322,19.03
2012,ER_H2O_WUEYST,Netherlands (Kingdom of the),ISIC4_A01_A0210_A0322,35.68
2012,ER_H2O_WUEYST,Netherlands (Kingdom of the),INDUSTRIES,14.27
2012,ER_H2O_WUEYST,Netherlands (Kingdom of the),ISIC4_GTT,429.61
2012,ER_H2O_WUEYST,Netherlands (Kingdom of the),TOTAL,61.53
2013,ER_H2O_WUEYST,Netherlands (Kingdom of the),TOTAL,66.58
2013,ER_H2O_WUEYST,Netherlands (Kingdom of the),ISIC4_GTT,429.11
2013,ER_H2O_WUEYST,Netherlands (Kingdom of the),INDUSTRIES,15.22
2013,ER_H2O_WUEYST,Netherlands (Kingdom of the),ISIC4_A01_A0210_A0322,19.44
2014,ER_H2O_WUEYST,Netherlands (Kingdom of the),ISIC4_A01_A0210_A0322,28.31
2016,ER_H2O_WUEYST,Latvia,ISIC4_GTT,219.47
2016,ER_H2O_WUEYST,Latvia,ISIC4_A01_A0210_A0322,0.01
2016,ER_H2O_WUEYST,Latvia,TOTAL,126.25
2016,ER_H2O_WUEYST,Latvia,INDUSTRIES,123.07
2017,ER_H2O_WUEYST,Latvia,ISIC4_GTT,228.49
2017,ER_H2O_WUEYST,Latvia,INDUSTRIES,129.72
2017,ER_H2O_WUEYST,Latvia,ISIC4_A01_A0210_A0322,0.02
2017,ER_H2O_WUEYST,Latvia,TOTAL,137.32
2018,ER_H2O_WUEYST,Latvia,ISIC4_A01_A0210_A0322,0.02
2018,ER_H2O_WUEYST,Latvia,INDUSTRIES,125.6
2018,ER_H2O_WUEYST,Latvia,ISIC4_GTT,219.74
2008,ER_H2O_WUEYST,Greece,ISIC4_GTT,199.94
2008,ER_H2O_WUEYST,Greece,INDUSTRIES,127.58
2008,ER_H2O_WUEYST,Greece,ISIC4_A01_A0210_A0322,0.43
2009,ER_H2O_WUEYST,Greece,INDUSTRIES,139.37
2009,ER_H2O_WUEYST,Greece,ISIC4_GTT,175.91
2009,ER_H2O_WUEYST,Greece,ISIC4_A01_A0210_A0322,0.38
2009,ER_H2O_WUEYST,Greece,TOTAL,23.05
2010,ER_H2O_WUEYST,Greece,TOTAL,21.4
2010,ER_H2O_WUEYST,Greece,ISIC4_A01_A0210_A0322,0.35
2010,ER_H2O_WUEYST,Greece,INDUSTRIES,167.65
2010,ER_H2O_WUEYST,Greece,ISIC4_GTT,147.98
2018,ER_H2O_WUEYST,Latvia,TOTAL,136.03
2019,ER_H2O_WUEYST,Latvia,TOTAL,142.9
2019,ER_H2O_WUEYST,Latvia,INDUSTRIES,140.53
2019,ER_H2O_WUEYST,Latvia,ISIC4_A01_A0210_A0322,0.02
2019,ER_H2O_WUEYST,Latvia,ISIC4_GTT,229.13
2020,ER_H2O_WUEYST,Latvia,ISIC4_A01_A0210_A0322,0.03
2020,ER_H2O_WUEYST,Latvia,TOTAL,135.59
2020,ER_H2O_WUEYST,Latvia,ISIC4_GTT,219.09
2020,ER_H2O_WUEYST,Latvia,INDUSTRIES,138.18
2011,ER_H2O_WUEYST,Greece,INDUSTRIES,197.24
2011,ER_H2O_WUEYST,Greece,ISIC4_GTT,121.56
2011,ER_H2O_WUEYST,Greece,ISIC4_A01_A0210_A0322,0.34
2011,ER_H2O_WUEYST,Greece,TOTAL,19.05
2012,ER_H2O_WUEYST,Greece,ISIC4_GTT,96.65
2012,ER_H2O_WUEYST,Greece,TOTAL,17.38
2012,ER_H2O_WUEYST,Greece,ISIC4_A01_A0210_A0322,0.37
2012,ER_H2O_WUEYST,Greece,INDUSTRIES,175.45
2013,ER_H2O_WUEYST,Greece,INDUSTRIES,169.39
2013,ER_H2O_WUEYST,Greece,ISIC4_GTT,95.63
2013,ER_H2O_WUEYST,Greece,TOTAL,17.06
2014,ER_H2O_WUEYST,Netherlands (Kingdom of the),ISIC4_GTT,439.15
2014,ER_H2O_WUEYST,Netherlands (Kingdom of the),TOTAL,74.59
2014,ER_H2O_WUEYST,Netherlands (Kingdom of the),INDUSTRIES,16.47
2015,ER_H2O_WUEYST,Netherlands (Kingdom of the),ISIC4_A01_A0210_A0322,25.11
2015,ER_H2O_WUEYST,Netherlands (Kingdom of the),TOTAL,80.61
2015,ER_H2O_WUEYST,Netherlands (Kingdom of the),ISIC4_GTT,444.2
2015,ER_H2O_WUEYST,Netherlands (Kingdom of the),INDUSTRIES,17.81
2016,ER_H2O_WUEYST,Netherlands (Kingdom of the),ISIC4_A01_A0210_A0322,21.55
2016,ER_H2O_WUEYST,Netherlands (Kingdom of the),ISIC4_GTT,446.3
2016,ER_H2O_WUEYST,Netherlands (Kingdom of the),INDUSTRIES,20.35
2016,ER_H2O_WUEYST,Netherlands (Kingdom of the),TOTAL,85.84
2015,ER_H2O_WUEYST,Liechtenstein,ISIC4_GTT,459.17
2016,ER_H2O_WUEYST,Liechtenstein,ISIC4_GTT,477.72
2017,ER_H2O_WUEYST,Liechtenstein,ISIC4_GTT,441.45
2018,ER_H2O_WUEYST,Liechtenstein,ISIC4_GTT,488.53
2019,ER_H2O_WUEYST,Liechtenstein,ISIC4_GTT,472.93
2020,ER_H2O_WUEYST,Liechtenstein,ISIC4_GTT,459.92
2000,ER_H2O_WUEYST,Lithuania,ISIC4_GTT,76.8
2000,ER_H2O_WUEYST,Lithuania,INDUSTRIES,1.82
2013,ER_H2O_WUEYST,Greece,ISIC4_A01_A0210_A0322,0.36
2014,ER_H2O_WUEYST,Greece,ISIC4_A01_A0210_A0322,0.39
2014,ER_H2O_WUEYST,Greece,INDUSTRIES,158.9
2014,ER_H2O_WUEYST,Greece,ISIC4_GTT,96.82
2014,ER_H2O_WUEYST,Greece,TOTAL,17.07
2015,ER_H2O_WUEYST,Greece,TOTAL,17.03
2015,ER_H2O_WUEYST,Greece,ISIC4_GTT,96.21
2015,ER_H2O_WUEYST,Greece,INDUSTRIES,167.09
2015,ER_H2O_WUEYST,Greece,ISIC4_A01_A0210_A0322,0.42
2016,ER_H2O_WUEYST,Greece,ISIC4_A01_A0210_A0322,0.39
2016,ER_H2O_WUEYST,Greece,INDUSTRIES,60.19
2001,ER_H2O_WUEYST,Lithuania,INDUSTRIES,2.18
2001,ER_H2O_WUEYST,Lithuania,ISIC4_GTT,84.97
2002,ER_H2O_WUEYST,Lithuania,ISIC4_GTT,95.29
2002,ER_H2O_WUEYST,Lithuania,INDUSTRIES,2.43
2003,ER_H2O_WUEYST,Lithuania,INDUSTRIES,3.04
2003,ER_H2O_WUEYST,Lithuania,ISIC4_GTT,109.47
2004,ER_H2O_WUEYST,Lithuania,INDUSTRIES,3.82
2004,ER_H2O_WUEYST,Lithuania,ISIC4_GTT,119.86
2005,ER_H2O_WUEYST,Lithuania,ISIC4_A01_A0210_A0322,0.0
2005,ER_H2O_WUEYST,Lithuania,INDUSTRIES,4.62
2005,ER_H2O_WUEYST,Lithuania,TOTAL,11.83
2005,ER_H2O_WUEYST,Lithuania,ISIC4_GTT,133.19
2006,ER_H2O_WUEYST,Lithuania,TOTAL,16.26
2006,ER_H2O_WUEYST,Lithuania,INDUSTRIES,5.69
2006,ER_H2O_WUEYST,Lithuania,ISIC4_GTT,147.89
2012,ER_H2O_WUEYST,Belgium,ISIC4_A01_A0210_A0322,1.07
2012,ER_H2O_WUEYST,Belgium,ISIC4_GTT,434.68
2012,ER_H2O_WUEYST,Belgium,INDUSTRIES,18.42
2012,ER_H2O_WUEYST,Belgium,TOTAL,78.73
2013,ER_H2O_WUEYST,Belgium,INDUSTRIES,19.91
2013,ER_H2O_WUEYST,Belgium,ISIC4_A01_A0210_A0322,0.94
2013,ER_H2O_WUEYST,Belgium,TOTAL,84.76
2013,ER_H2O_WUEYST,Belgium,ISIC4_GTT,433.5
2014,ER_H2O_WUEYST,Belgium,TOTAL,93.32
2014,ER_H2O_WUEYST,Belgium,ISIC4_A01_A0210_A0322,1.08
2014,ER_H2O_WUEYST,Belgium,ISIC4_GTT,449.04
2006,ER_H2O_WUEYST,Lithuania,ISIC4_A01_A0210_A0322,0.01
2007,ER_H2O_WUEYST,Lithuania,ISIC4_A01_A0210_A0322,0.02
2007,ER_H2O_WUEYST,Lithuania,INDUSTRIES,7.06
2007,ER_H2O_WUEYST,Lithuania,TOTAL,14.74
