Year,SeriesCode,Country,Value
2019,DC_ODA_SIDSG,Japan,0.00834
2020,DC_ODA_SIDSG,Japan,0.01113
2021,DC_ODA_SIDSG,Japan,0.02157
2000,DC_ODA_SIDSG,Republic of Korea,0.00098
2001,DC_ODA_SIDSG,Republic of Korea,0.00152
2002,DC_ODA_SIDSG,Republic of Korea,0.00122
2003,DC_ODA_SIDSG,Republic of Korea,0.00148
2004,DC_ODA_SIDSG,Republic of Korea,0.00054
2005,DC_ODA_SIDSG,Republic of Korea,0.00383
2006,DC_ODA_SIDSG,Republic of Korea,0.00085
2007,DC_ODA_SIDSG,Republic of Korea,0.0015
2008,DC_ODA_SIDSG,Republic of Korea,0.00486
2009,DC_ODA_SIDSG,Republic of Korea,0.004
2010,DC_ODA_SIDSG,Republic of Korea,0.00269
2011,DC_ODA_SIDSG,Republic of Korea,0.00241
2012,DC_ODA_SIDSG,Republic of Korea,0.00294
2013,DC_ODA_SIDSG,Republic of Korea,0.00247
2014,DC_ODA_SIDSG,Republic of Korea,0.00198
2015,DC_ODA_SIDSG,Republic of Korea,0.00334
2016,DC_ODA_SIDSG,Republic of Korea,0.00331
2017,DC_ODA_SIDSG,Republic of Korea,0.00321
2018,DC_ODA_SIDSG,Republic of Korea,0.00306
2019,DC_ODA_SIDSG,Republic of Korea,0.0033
2020,DC_ODA_SIDSG,Republic of Korea,0.00316
2021,DC_ODA_SIDSG,Republic of Korea,0.00609
2003,DC_ODA_SIDSG,Lithuania,0.0
2004,DC_ODA_SIDSG,Lithuania,0.00143
2005,DC_ODA_SIDSG,Lithuania,0.00194
2006,DC_ODA_SIDSG,Lithuania,0.00221
2007,DC_ODA_SIDSG,Lithuania,0.00271
2008,DC_ODA_SIDSG,Lithuania,0.00407
2009,DC_ODA_SIDSG,Lithuania,0.00496
2010,DC_ODA_SIDSG,Lithuania,0.0043
2011,DC_ODA_SIDSG,Lithuania,0.00259
2012,DC_ODA_SIDSG,Lithuania,0.00228
2013,DC_ODA_SIDSG,Lithuania,0.00226
2014,DC_ODA_SIDSG,Lithuania,0.00229
2015,DC_ODA_SIDSG,Lithuania,0.0026
2016,DC_ODA_SIDSG,Lithuania,0.00273
2017,DC_ODA_SIDSG,Lithuania,0.00246
2018,DC_ODA_SIDSG,Lithuania,0.00234
2019,DC_ODA_SIDSG,Lithuania,0.00212
2020,DC_ODA_SIDSG,Lithuania,0.00194
2021,DC_ODA_SIDSG,Lithuania,0.00165
2000,DC_ODA_SIDSG,Luxembourg,0.06373
2001,DC_ODA_SIDSG,Luxembourg,0.04812
2002,DC_ODA_SIDSG,Luxembourg,0.04847
2003,DC_ODA_SIDSG,Luxembourg,0.0533
2004,DC_ODA_SIDSG,Luxembourg,0.05775
2005,DC_ODA_SIDSG,Luxembourg,0.06157
2006,DC_ODA_SIDSG,Luxembourg,0.05322
2007,DC_ODA_SIDSG,Luxembourg,0.05352
2008,DC_ODA_SIDSG,Luxembourg,0.05935
2009,DC_ODA_SIDSG,Luxembourg,0.05326
2010,DC_ODA_SIDSG,Luxembourg,0.07043
2011,DC_ODA_SIDSG,Luxembourg,0.0543
2012,DC_ODA_SIDSG,Luxembourg,0.0616
2013,DC_ODA_SIDSG,Luxembourg,0.059
2014,DC_ODA_SIDSG,Luxembourg,0.05104
2015,DC_ODA_SIDSG,Luxembourg,0.04996
2016,DC_ODA_SIDSG,Luxembourg,0.04174
2017,DC_ODA_SIDSG,Luxembourg,0.03339
2018,DC_ODA_SIDSG,Luxembourg,0.04315
2019,DC_ODA_SIDSG,Luxembourg,0.04464
2020,DC_ODA_SIDSG,Luxembourg,0.04499
2021,DC_ODA_SIDSG,Luxembourg,0.0511
2000,DC_ODA_SIDSG,Netherlands (Kingdom of the),0.02262
2001,DC_ODA_SIDSG,Netherlands (Kingdom of the),0.02132
2002,DC_ODA_SIDSG,Netherlands (Kingdom of the),0.01292
2003,DC_ODA_SIDSG,Netherlands (Kingdom of the),0.01103
2004,DC_ODA_SIDSG,Netherlands (Kingdom of the),0.0158
2005,DC_ODA_SIDSG,Netherlands (Kingdom of the),0.01575
2006,DC_ODA_SIDSG,Netherlands (Kingdom of the),0.0128
2007,DC_ODA_SIDSG,Netherlands (Kingdom of the),0.02547
2008,DC_ODA_SIDSG,Netherlands (Kingdom of the),0.0171
2009,DC_ODA_SIDSG,Netherlands (Kingdom of the),0.0231
2010,DC_ODA_SIDSG,Netherlands (Kingdom of the),0.02154
2011,DC_ODA_SIDSG,Netherlands (Kingdom of the),0.01531
