Year,SeriesCode,Страна ,Education level,Location,Quantile,Value
2004,SE_AGP_CPRA,Узбекистан,PRIMAR,ALLAREA,_T,1.002
2004,SE_AGP_CPRA,Узбекистан,LOWSEC,ALLAREA,_T,1.0021
2005,SE_AGP_CPRA,Узбекистан,LOWSEC,ALLAREA,_T,1.00314
2005,SE_AGP_CPRA,Узбекистан,PRIMAR,ALLAREA,_T,1.002
2005,SE_AGP_CPRA,Узбекистан,UPPSEC,ALLAREA,_T,0.99096
2006,SE_AGP_CPRA,Узбекистан,UPPSEC,RURAL,_T,0.95789
2006,SE_AGP_CPRA,Узбекистан,PRIMAR,ALLAREA,_T,1.0
2006,SE_AGP_CPRA,Узбекистан,UPPSEC,ALLAREA,Q1,0.8622
2006,SE_AGP_CPRA,Узбекистан,LOWSEC,ALLAREA,_T,1.01164
2006,SE_AGP_CPRA,Узбекистан,UPPSEC,RURAL,Q4,0.94867
2006,SE_AGP_CPRA,Узбекистан,UPPSEC,RURAL,Q5,0.92525
2006,SE_AGP_CPRA,Узбекистан,LOWSEC,ALLAREA,Q2,1.0166
2006,SE_AGP_CPRA,Узбекистан,PRIMAR,RURAL,Q5,1.0
2006,SE_AGP_CPRA,Узбекистан,LOWSEC,ALLAREA,Q1,1.00911
2006,SE_AGP_CPRA,Узбекистан,UPPSEC,RURAL,Q2,0.98546
2006,SE_AGP_CPRA,Узбекистан,PRIMAR,URBAN,Q2,1.0
2006,SE_AGP_CPRA,Узбекистан,UPPSEC,RURAL,Q1,0.85138
2006,SE_AGP_CPRA,Узбекистан,UPPSEC,ALLAREA,Q5,0.91828
2006,SE_AGP_CPRA,Узбекистан,UPPSEC,URBAN,Q1,0.0
2006,SE_AGP_CPRA,Узбекистан,UPPSEC,ALLAREA,Q4,0.94531
2006,SE_AGP_CPRA,Узбекистан,UPPSEC,URBAN,Q2,0.98263
2006,SE_AGP_CPRA,Узбекистан,LOWSEC,URBAN,_T,0.99141
2006,SE_AGP_CPRA,Узбекистан,LOWSEC,RURAL,Q4,1.0251
2006,SE_AGP_CPRA,Узбекистан,LOWSEC,RURAL,Q3,1.01962
2006,SE_AGP_CPRA,Узбекистан,LOWSEC,URBAN,Q5,0.99896
2006,SE_AGP_CPRA,Узбекистан,PRIMAR,ALLAREA,Q3,1.0
2006,SE_AGP_CPRA,Узбекистан,LOWSEC,RURAL,Q1,1.01395
2006,SE_AGP_CPRA,Узбекистан,LOWSEC,URBAN,Q2,1.00447
2006,SE_AGP_CPRA,Узбекистан,PRIMAR,ALLAREA,Q5,1.0
2006,SE_AGP_CPRA,Узбекистан,PRIMAR,ALLAREA,Q2,1.0
2006,SE_AGP_CPRA,Узбекистан,UPPSEC,ALLAREA,_T,0.94867
2006,SE_AGP_CPRA,Узбекистан,PRIMAR,ALLAREA,Q1,1.0
2006,SE_AGP_CPRA,Узбекистан,PRIMAR,URBAN,_T,1.0
2006,SE_AGP_CPRA,Узбекистан,LOWSEC,ALLAREA,Q4,1.02074
2006,SE_AGP_CPRA,Узбекистан,UPPSEC,URBAN,_T,0.92736
2006,SE_AGP_CPRA,Узбекистан,PRIMAR,RURAL,Q4,1.0
2006,SE_AGP_CPRA,Узбекистан,LOWSEC,ALLAREA,Q5,0.99942
2006,SE_AGP_CPRA,Узбекистан,PRIMAR,URBAN,Q3,1.0
2006,SE_AGP_CPRA,Узбекистан,UPPSEC,ALLAREA,Q2,0.98586
2006,SE_AGP_CPRA,Узбекистан,PRIMAR,URBAN,Q4,1.0
2006,SE_AGP_CPRA,Узбекистан,PRIMAR,URBAN,Q5,1.0
2006,SE_AGP_CPRA,Узбекистан,UPPSEC,URBAN,Q4,0.93483
2006,SE_AGP_CPRA,Узбекистан,LOWSEC,ALLAREA,Q3,1.00969
2006,SE_AGP_CPRA,Узбекистан,PRIMAR,RURAL,Q2,1.0
2006,SE_AGP_CPRA,Узбекистан,LOWSEC,RURAL,_T,1.01918
2006,SE_AGP_CPRA,Узбекистан,PRIMAR,RURAL,Q3,1.0
2006,SE_AGP_CPRA,Узбекистан,LOWSEC,RURAL,Q2,1.01758
2006,SE_AGP_CPRA,Узбекистан,LOWSEC,RURAL,Q5,1.0
2006,SE_AGP_CPRA,Узбекистан,PRIMAR,RURAL,_T,1.0
2006,SE_AGP_CPRA,Узбекистан,PRIMAR,RURAL,Q1,1.0
2006,SE_AGP_CPRA,Узбекистан,LOWSEC,URBAN,Q4,1.0091
2006,SE_AGP_CPRA,Узбекистан,LOWSEC,URBAN,Q1,0.0
2006,SE_AGP_CPRA,Узбекистан,LOWSEC,URBAN,Q3,0.96221
2006,SE_AGP_CPRA,Узбекистан,PRIMAR,ALLAREA,Q4,1.0
2006,SE_AGP_CPRA,Узбекистан,UPPSEC,URBAN,Q3,0.96149
2006,SE_AGP_CPRA,Узбекистан,UPPSEC,URBAN,Q5,0.91647
2006,SE_AGP_CPRA,Узбекистан,PRIMAR,URBAN,Q1,0.0
2006,SE_AGP_CPRA,Узбекистан,UPPSEC,RURAL,Q3,1.0148
2006,SE_AGP_CPRA,Узбекистан,UPPSEC,ALLAREA,Q3,1.00394
2007,SE_AGP_CPRA,Узбекистан,LOWSEC,ALLAREA,_T,1.00416
2007,SE_AGP_CPRA,Узбекистан,PRIMAR,ALLAREA,_T,1.002
2007,SE_AGP_CPRA,Узбекистан,UPPSEC,ALLAREA,_T,0.97901
2008,SE_AGP_CPRA,Узбекистан,UPPSEC,ALLAREA,_T,0.97808
2008,SE_AGP_CPRA,Узбекистан,PRIMAR,ALLAREA,_T,1.001
2008,SE_AGP_CPRA,Узбекистан,LOWSEC,ALLAREA,_T,1.00312
2009,SE_AGP_CPRA,Узбекистан,UPPSEC,ALLAREA,_T,0.98307
2009,SE_AGP_CPRA,Узбекистан,LOWSEC,ALLAREA,_T,1.00415
2009,SE_AGP_CPRA,Узбекистан,PRIMAR,ALLAREA,_T,1.001
2010,SE_AGP_CPRA,Узбекистан,UPPSEC,ALLAREA,_T,0.98321
2010,SE_AGP_CPRA,Узбекистан,PRIMAR,ALLAREA,_T,1.001
2010,SE_AGP_CPRA,Узбекистан,LOWSEC,ALLAREA,_T,1.00414
2011,SE_AGP_CPRA,Узбекистан,LOWSEC,ALLAREA,_T,1.00414
2011,SE_AGP_CPRA,Узбекистан,PRIMAR,ALLAREA,_T,1.001
2011,SE_AGP_CPRA,Узбекистан,UPPSEC,ALLAREA,_T,0.98571
2021,SE_AGP_CPRA,Узбекистан,LOWSEC,ALLAREA,_T,1.00002
2021,SE_AGP_CPRA,Узбекистан,PRIMAR,ALLAREA,Q1,1.00577
2021,SE_AGP_CPRA,Узбекистан,PRIMAR,URBAN,_T,0.99896
2021,SE_AGP_CPRA,Узбекистан,UPPSEC,URBAN,Q5,1.00532
2021,SE_AGP_CPRA,Узбекистан,UPPSEC,URBAN,Q3,0.99451
2021,SE_AGP_CPRA,Узбекистан,LOWSEC,ALLAREA,Q5,1.01172
2021,SE_AGP_CPRA,Узбекистан,PRIMAR,RURAL,Q4,1.00033
2021,SE_AGP_CPRA,Узбекистан,UPPSEC,URBAN,_T,0.96635
2021,SE_AGP_CPRA,Узбекистан,LOWSEC,ALLAREA,Q4,1.0
2021,SE_AGP_CPRA,Узбекистан,UPPSEC,ALLAREA,Q2,0.98524
2021,SE_AGP_CPRA,Узбекистан,PRIMAR,URBAN,Q3,1.0
2021,SE_AGP_CPRA,Узбекистан,UPPSEC,ALLAREA,Q5,1.01204
2021,SE_AGP_CPRA,Узбекистан,UPPSEC,RURAL,Q1,0.97892
2021,SE_AGP_CPRA,Узбекистан,PRIMAR,ALLAREA,Q2,1.00263
2021,SE_AGP_CPRA,Узбекистан,PRIMAR,ALLAREA,Q5,0.99756
2021,SE_AGP_CPRA,Узбекистан,LOWSEC,URBAN,Q2,1.00231
2021,SE_AGP_CPRA,Узбекистан,PRIMAR,ALLAREA,Q4,1.00001
2021,SE_AGP_CPRA,Узбекистан,LOWSEC,URBAN,Q5,1.0016
2021,SE_AGP_CPRA,Узбекистан,LOWSEC,RURAL,Q3,1.00979
2021,SE_AGP_CPRA,Узбекистан,LOWSEC,RURAL,Q4,1.0
2021,SE_AGP_CPRA,Узбекистан,PRIMAR,RURAL,_T,1.00062
2021,SE_AGP_CPRA,Узбекистан,UPPSEC,RURAL,_T,0.99686
2000,SE_AGP_CPRA,Chile,PRIMAR,URBAN,_T,1.015
2000,SE_AGP_CPRA,Chile,UPPSEC,ALLAREA,_T,1.0403
2000,SE_AGP_CPRA,Chile,PRIMAR,RURAL,_T,1.0779
2000,SE_AGP_CPRA,Chile,UPPSEC,URBAN,_T,1.0171
2000,SE_AGP_CPRA,Chile,LOWSEC,RURAL,_T,1.0663
2001,SE_AGP_CPRA,Chile,LOWSEC,ALLAREA,_T,1.01931
2001,SE_AGP_CPRA,Chile,PRIMAR,ALLAREA,_T,1.00619
2001,SE_AGP_CPRA,Chile,UPPSEC,ALLAREA,_T,1.04223
2002,SE_AGP_CPRA,Chile,PRIMAR,RURAL,_T,1.01899
2021,SE_AGP_CPRA,Узбекистан,PRIMAR,ALLAREA,_T,0.99988
2021,SE_AGP_CPRA,Узбекистан,UPPSEC,ALLAREA,_T,0.98207
2021,SE_AGP_CPRA,Узбекистан,UPPSEC,ALLAREA,Q1,0.95084
2021,SE_AGP_CPRA,Узбекистан,LOWSEC,ALLAREA,Q1,0.99259
2021,SE_AGP_CPRA,Узбекистан,PRIMAR,RURAL,Q5,1.0
2021,SE_AGP_CPRA,Узбекистан,LOWSEC,ALLAREA,Q2,0.99003
2021,SE_AGP_CPRA,Узбекистан,UPPSEC,RURAL,Q5,0.0
2021,SE_AGP_CPRA,Узбекистан,UPPSEC,RURAL,Q4,0.97686
2002,SE_AGP_CPRA,Chile,LOWSEC,URBAN,_T,1.02106
2002,SE_AGP_CPRA,Chile,PRIMAR,ALLAREA,_T,1.00978
2002,SE_AGP_CPRA,Chile,LOWSEC,ALLAREA,_T,1.02297
2002,SE_AGP_CPRA,Chile,UPPSEC,RURAL,_T,1.13124
2002,SE_AGP_CPRA,Chile,UPPSEC,ALLAREA,_T,1.04656
2002,SE_AGP_CPRA,Chile,LOWSEC,RURAL,_T,1.01625
2002,SE_AGP_CPRA,Chile,UPPSEC,URBAN,_T,1.0329
2002,SE_AGP_CPRA,Chile,PRIMAR,URBAN,_T,1.00795
2021,SE_AGP_CPRA,Узбекистан,LOWSEC,RURAL,Q5,0.0
2021,SE_AGP_CPRA,Узбекистан,LOWSEC,RURAL,Q2,0.9847
2021,SE_AGP_CPRA,Узбекистан,PRIMAR,RURAL,Q3,0.98826
2021,SE_AGP_CPRA,Узбекистан,LOWSEC,RURAL,_T,1.00139
2021,SE_AGP_CPRA,Узбекистан,PRIMAR,RURAL,Q2,1.00376
2021,SE_AGP_CPRA,Узбекистан,LOWSEC,URBAN,_T,0.99855
2021,SE_AGP_CPRA,Узбекистан,UPPSEC,URBAN,Q2,0.93106
2021,SE_AGP_CPRA,Узбекистан,UPPSEC,ALLAREA,Q4,0.96238
2021,SE_AGP_CPRA,Узбекистан,UPPSEC,URBAN,Q1,0.88302
2021,SE_AGP_CPRA,Узбекистан,LOWSEC,ALLAREA,Q3,1.00562
2021,SE_AGP_CPRA,Узбекистан,UPPSEC,URBAN,Q4,0.94621
2021,SE_AGP_CPRA,Узбекистан,PRIMAR,URBAN,Q5,0.9974
2021,SE_AGP_CPRA,Узбекистан,PRIMAR,URBAN,Q2,1.0
2021,SE_AGP_CPRA,Узбекистан,UPPSEC,RURAL,Q2,1.01503
2021,SE_AGP_CPRA,Узбекистан,UPPSEC,ALLAREA,Q3,0.99945
2021,SE_AGP_CPRA,Узбекистан,PRIMAR,URBAN,Q4,1.0
2021,SE_AGP_CPRA,Узбекистан,UPPSEC,RURAL,Q3,1.00202
2021,SE_AGP_CPRA,Узбекистан,PRIMAR,URBAN,Q1,1.0
2021,SE_AGP_CPRA,Узбекистан,LOWSEC,URBAN,Q3,1.0
2021,SE_AGP_CPRA,Узбекистан,LOWSEC,URBAN,Q1,0.98246
2021,SE_AGP_CPRA,Узбекистан,LOWSEC,URBAN,Q4,1.0
2021,SE_AGP_CPRA,Узбекистан,PRIMAR,RURAL,Q1,1.00763
2021,SE_AGP_CPRA,Узбекистан,LOWSEC,RURAL,Q1,0.9969
2021,SE_AGP_CPRA,Узбекистан,PRIMAR,ALLAREA,Q3,0.99291
2003,SE_AGP_CPRA,Chile,UPPSEC,RURAL,_T,1.1131
2003,SE_AGP_CPRA,Chile,PRIMAR,ALLAREA,_T,1.0114
2003,SE_AGP_CPRA,Chile,LOWSEC,ALLAREA,_T,1.0215
2003,SE_AGP_CPRA,Chile,LOWSEC,URBAN,_T,1.0173
2003,SE_AGP_CPRA,Chile,PRIMAR,RURAL,_T,1.0234
2003,SE_AGP_CPRA,Chile,PRIMAR,URBAN,_T,1.0095
2003,SE_AGP_CPRA,Chile,UPPSEC,URBAN,_T,1.0579
2003,SE_AGP_CPRA,Chile,LOWSEC,RURAL,_T,1.0463
2003,SE_AGP_CPRA,Chile,UPPSEC,ALLAREA,_T,1.0664
2004,SE_AGP_CPRA,Chile,UPPSEC,ALLAREA,_T,1.05455
2004,SE_AGP_CPRA,Chile,LOWSEC,ALLAREA,_T,1.02206
2004,SE_AGP_CPRA,Chile,PRIMAR,ALLAREA,_T,1.00613
2005,SE_AGP_CPRA,Chile,UPPSEC,ALLAREA,_T,1.05882
2005,SE_AGP_CPRA,Chile,PRIMAR,ALLAREA,_T,1.00511
2005,SE_AGP_CPRA,Chile,LOWSEC,ALLAREA,_T,1.02192
2006,SE_AGP_CPRA,Chile,UPPSEC,ALLAREA,_T,1.0328
2006,SE_AGP_CPRA,Chile,PRIMAR,RURAL,_T,1.0226
2006,SE_AGP_CPRA,Chile,LOWSEC,URBAN,_T,1.0261
2006,SE_AGP_CPRA,Chile,LOWSEC,ALLAREA,_T,1.0275
2006,SE_AGP_CPRA,Chile,PRIMAR,ALLAREA,_T,1.0098
2006,SE_AGP_CPRA,Chile,UPPSEC,RURAL,_T,1.0388
2006,SE_AGP_CPRA,Chile,LOWSEC,RURAL,_T,1.0351
2006,SE_AGP_CPRA,Chile,UPPSEC,URBAN,_T,1.0317
2006,SE_AGP_CPRA,Chile,PRIMAR,URBAN,_T,1.0081
2007,SE_AGP_CPRA,Chile,LOWSEC,ALLAREA,_T,1.02277
2007,SE_AGP_CPRA,Chile,UPPSEC,ALLAREA,_T,1.07124
2007,SE_AGP_CPRA,Chile,PRIMAR,ALLAREA,_T,1.00509
2008,SE_AGP_CPRA,Chile,UPPSEC,ALLAREA,_T,1.07282
2008,SE_AGP_CPRA,Chile,LOWSEC,ALLAREA,_T,1.02273
2008,SE_AGP_CPRA,Chile,PRIMAR,ALLAREA,_T,1.00509
2009,SE_AGP_CPRA,Chile,UPPSEC,ALLAREA,_T,1.0185
2009,SE_AGP_CPRA,Chile,PRIMAR,RURAL,_T,1.0358
2009,SE_AGP_CPRA,Chile,LOWSEC,URBAN,_T,1.0256
2009,SE_AGP_CPRA,Chile,PRIMAR,ALLAREA,_T,1.0161
2009,SE_AGP_CPRA,Chile,LOWSEC,ALLAREA,_T,1.0286
2009,SE_AGP_CPRA,Chile,UPPSEC,RURAL,_T,1.0477
2009,SE_AGP_CPRA,Chile,PRIMAR,URBAN,_T,1.0133
2009,SE_AGP_CPRA,Chile,UPPSEC,URBAN,_T,1.0165
2009,SE_AGP_CPRA,Chile,LOWSEC,RURAL,_T,1.0499
2010,SE_AGP_CPRA,Chile,UPPSEC,ALLAREA,_T,1.07985
2010,SE_AGP_CPRA,Chile,LOWSEC,ALLAREA,_T,1.02266
2010,SE_AGP_CPRA,Chile,PRIMAR,ALLAREA,_T,1.00305
2011,SE_AGP_CPRA,Chile,PRIMAR,URBAN,_T,1.0108
2011,SE_AGP_CPRA,Chile,UPPSEC,ALLAREA,_T,1.0622
2011,SE_AGP_CPRA,Chile,PRIMAR,RURAL,_T,1.0213
2011,SE_AGP_CPRA,Chile,LOWSEC,URBAN,_T,1.0267
2011,SE_AGP_CPRA,Chile,PRIMAR,ALLAREA,_T,1.0121
2011,SE_AGP_CPRA,Chile,LOWSEC,ALLAREA,_T,1.0285
2011,SE_AGP_CPRA,Chile,UPPSEC,RURAL,_T,1.097
2011,SE_AGP_CPRA,Chile,LOWSEC,RURAL,_T,1.0397
2011,SE_AGP_CPRA,Chile,UPPSEC,URBAN,_T,1.058
2012,SE_AGP_CPRA,Chile,UPPSEC,ALLAREA,_T,1.0855
2012,SE_AGP_CPRA,Chile,LOWSEC,ALLAREA,_T,1.02055
2012,SE_AGP_CPRA,Chile,PRIMAR,ALLAREA,_T,1.00304
2013,SE_AGP_CPRA,Chile,UPPSEC,URBAN,_T,1.0504
2013,SE_AGP_CPRA,Chile,LOWSEC,RURAL,_T,1.0431
2013,SE_AGP_CPRA,Chile,UPPSEC,ALLAREA,_T,1.0601
2013,SE_AGP_CPRA,Chile,PRIMAR,RURAL,_T,1.0287
2013,SE_AGP_CPRA,Chile,LOWSEC,URBAN,_T,1.0115
2013,SE_AGP_CPRA,Chile,PRIMAR,ALLAREA,_T,1.0142
2013,SE_AGP_CPRA,Chile,LOWSEC,ALLAREA,_T,1.0155
2013,SE_AGP_CPRA,Chile,UPPSEC,RURAL,_T,1.13
2013,SE_AGP_CPRA,Chile,PRIMAR,URBAN,_T,1.012
2014,SE_AGP_CPRA,Chile,UPPSEC,ALLAREA,_T,1.08415
2014,SE_AGP_CPRA,Chile,LOWSEC,ALLAREA,_T,1.02152
2014,SE_AGP_CPRA,Chile,PRIMAR,ALLAREA,_T,1.00405
2015,SE_AGP_CPRA,Chile,LOWSEC,RURAL,_T,1.013
2015,SE_AGP_CPRA,Chile,UPPSEC,URBAN,_T,1.0381
2015,SE_AGP_CPRA,Chile,PRIMAR,URBAN,_T,1.0103
2015,SE_AGP_CPRA,Chile,UPPSEC,ALLAREA,_T,1.0419
2015,SE_AGP_CPRA,Chile,PRIMAR,RURAL,_T,1.0091
2015,SE_AGP_CPRA,Chile,PRIMAR,ALLAREA,_T,1.0103
2015,SE_AGP_CPRA,Chile,LOWSEC,ALLAREA,_T,1.0177
2015,SE_AGP_CPRA,Chile,UPPSEC,RURAL,_T,1.0787
2015,SE_AGP_CPRA,Chile,LOWSEC,URBAN,_T,1.0184
2016,SE_AGP_CPRA,Chile,UPPSEC,ALLAREA,_T,1.08014
2016,SE_AGP_CPRA,Chile,LOWSEC,ALLAREA,_T,1.02045
2016,SE_AGP_CPRA,Chile,PRIMAR,ALLAREA,_T,1.00303
2017,SE_AGP_CPRA,Chile,UPPSEC,RURAL,_T,1.1219
2017,SE_AGP_CPRA,Chile,PRIMAR,URBAN,_T,1.0103
2017,SE_AGP_CPRA,Chile,UPPSEC,URBAN,_T,1.0457
2017,SE_AGP_CPRA,Chile,LOWSEC,RURAL,_T,1.0416
2017,SE_AGP_CPRA,Chile,UPPSEC,ALLAREA,_T,1.0547
2017,SE_AGP_CPRA,Chile,PRIMAR,ALLAREA,_T,1.011
2017,SE_AGP_CPRA,Chile,LOWSEC,ALLAREA,_T,1.0191
2017,SE_AGP_CPRA,Chile,PRIMAR,RURAL,_T,1.0153
2017,SE_AGP_CPRA,Chile,LOWSEC,URBAN,_T,1.0154
2018,SE_AGP_CPRA,Chile,UPPSEC,ALLAREA,_T,1.07538
2018,SE_AGP_CPRA,Chile,LOWSEC,ALLAREA,_T,1.02039
2018,SE_AGP_CPRA,Chile,PRIMAR,ALLAREA,_T,1.00404
2019,SE_AGP_CPRA,Chile,LOWSEC,ALLAREA,_T,1.01935
2019,SE_AGP_CPRA,Chile,UPPSEC,ALLAREA,_T,1.07485
2019,SE_AGP_CPRA,Chile,PRIMAR,ALLAREA,_T,1.00303
2020,SE_AGP_CPRA,Chile,UPPSEC,ALLAREA,_T,1.0395
2020,SE_AGP_CPRA,Chile,PRIMAR,RURAL,_T,1.051
2020,SE_AGP_CPRA,Chile,LOWSEC,URBAN,_T,1.013
2020,SE_AGP_CPRA,Chile,LOWSEC,ALLAREA,_T,1.0114
2020,SE_AGP_CPRA,Chile,PRIMAR,ALLAREA,_T,1.0173
2020,SE_AGP_CPRA,Chile,UPPSEC,RURAL,_T,1.0803
2020,SE_AGP_CPRA,Chile,LOWSEC,RURAL,_T,0.9951
2020,SE_AGP_CPRA,Chile,UPPSEC,URBAN,_T,1.0347
2020,SE_AGP_CPRA,Chile,PRIMAR,URBAN,_T,1.0123
2000,SE_AGP_CPRA,China,UPPSEC,ALLAREA,_T,0.88055
2000,SE_AGP_CPRA,China,PRIMAR,ALLAREA,_T,0.96356
2000,SE_AGP_CPRA,China,LOWSEC,ALLAREA,_T,0.92766
2001,SE_AGP_CPRA,China,LOWSEC,ALLAREA,_T,0.93715
2001,SE_AGP_CPRA,China,PRIMAR,ALLAREA,_T,0.96486
2001,SE_AGP_CPRA,China,UPPSEC,ALLAREA,_T,0.90164
2002,SE_AGP_CPRA,China,UPPSEC,ALLAREA,_T,0.93871
2002,SE_AGP_CPRA,China,PRIMAR,ALLAREA,_T,0.96822
2002,SE_AGP_CPRA,China,LOWSEC,ALLAREA,_T,0.93948
2003,SE_AGP_CPRA,China,LOWSEC,ALLAREA,_T,0.94062
2003,SE_AGP_CPRA,China,PRIMAR,ALLAREA,_T,0.97257
2003,SE_AGP_CPRA,China,UPPSEC,ALLAREA,_T,0.98722
2004,SE_AGP_CPRA,China,UPPSEC,ALLAREA,_T,1.02154
2004,SE_AGP_CPRA,China,PRIMAR,ALLAREA,_T,0.97687
2004,SE_AGP_CPRA,China,LOWSEC,ALLAREA,_T,0.94188
2005,SE_AGP_CPRA,China,LOWSEC,ALLAREA,_T,0.94696
2005,SE_AGP_CPRA,China,PRIMAR,ALLAREA,_T,0.98113
2005,SE_AGP_CPRA,China,UPPSEC,ALLAREA,_T,1.03235
2006,SE_AGP_CPRA,China,UPPSEC,ALLAREA,_T,1.02528
2006,SE_AGP_CPRA,China,PRIMAR,ALLAREA,_T,0.98536
2006,SE_AGP_CPRA,China,LOWSEC,ALLAREA,_T,0.96061
2007,SE_AGP_CPRA,China,LOWSEC,ALLAREA,_T,0.9812
2007,SE_AGP_CPRA,China,PRIMAR,ALLAREA,_T,0.98956
2007,SE_AGP_CPRA,China,UPPSEC,ALLAREA,_T,1.01592
2008,SE_AGP_CPRA,China,UPPSEC,ALLAREA,_T,1.00249
2008,SE_AGP_CPRA,China,PRIMAR,ALLAREA,_T,0.99272
2008,SE_AGP_CPRA,China,LOWSEC,ALLAREA,_T,1.00246
2009,SE_AGP_CPRA,China,LOWSEC,ALLAREA,_T,1.02143
2009,SE_AGP_CPRA,China,PRIMAR,ALLAREA,_T,0.99688
2009,SE_AGP_CPRA,China,UPPSEC,ALLAREA,_T,1.00691
2010,SE_AGP_CPRA,China,UPPSEC,ALLAREA,_T,0.9577
2010,SE_AGP_CPRA,China,LOWSEC,ALLAREA,_T,1.02074
2010,SE_AGP_CPRA,China,PRIMAR,ALLAREA,_T,1.00762
2011,SE_AGP_CPRA,China,PRIMAR,ALLAREA,_T,1.0031
2011,SE_AGP_CPRA,China,LOWSEC,ALLAREA,_T,1.0453
2011,SE_AGP_CPRA,China,UPPSEC,ALLAREA,_T,1.05682
2012,SE_AGP_CPRA,China,UPPSEC,ALLAREA,_T,1.06697
2012,SE_AGP_CPRA,China,LOWSEC,ALLAREA,_T,1.06629
2012,SE_AGP_CPRA,China,PRIMAR,ALLAREA,_T,1.00705
2013,SE_AGP_CPRA,China,PRIMAR,ALLAREA,_T,1.00719
2013,SE_AGP_CPRA,China,LOWSEC,ALLAREA,_T,1.05396
2013,SE_AGP_CPRA,China,UPPSEC,ALLAREA,_T,1.12363
2014,SE_AGP_CPRA,China,UPPSEC,ALLAREA,_T,1.02274
2014,SE_AGP_CPRA,China,LOWSEC,ALLAREA,_T,1.1308
2014,SE_AGP_CPRA,China,PRIMAR,ALLAREA,_T,1.0152
2015,SE_AGP_CPRA,China,PRIMAR,ALLAREA,_T,1.01021
2015,SE_AGP_CPRA,China,LOWSEC,ALLAREA,_T,1.05838
2015,SE_AGP_CPRA,China,UPPSEC,ALLAREA,_T,1.16438
2016,SE_AGP_CPRA,China,UPPSEC,ALLAREA,_T,1.15287
2016,SE_AGP_CPRA,China,LOWSEC,ALLAREA,_T,1.07584
2016,SE_AGP_CPRA,China,PRIMAR,ALLAREA,_T,1.02825
2017,SE_AGP_CPRA,China,PRIMAR,ALLAREA,_T,1.01119
2017,SE_AGP_CPRA,China,LOWSEC,ALLAREA,_T,1.05763
2017,SE_AGP_CPRA,China,UPPSEC,ALLAREA,_T,1.15743
2018,SE_AGP_CPRA,China,PRIMAR,URBAN,_T,1.00317
2018,SE_AGP_CPRA,China,PRIMAR,RURAL,_T,0.97986
2018,SE_AGP_CPRA,China,UPPSEC,RURAL,_T,1.12617
2018,SE_AGP_CPRA,China,UPPSEC,ALLAREA,_T,1.07236
2018,SE_AGP_CPRA,China,LOWSEC,URBAN,_T,1.02937
2018,SE_AGP_CPRA,China,LOWSEC,ALLAREA,_T,1.08845
2018,SE_AGP_CPRA,China,PRIMAR,ALLAREA,_T,0.99275
2018,SE_AGP_CPRA,China,LOWSEC,RURAL,_T,1.1595
2018,SE_AGP_CPRA,China,UPPSEC,URBAN,_T,1.04434
2019,SE_AGP_CPRA,China,PRIMAR,ALLAREA,_T,1.01217
2019,SE_AGP_CPRA,China,LOWSEC,ALLAREA,_T,1.05603
2019,SE_AGP_CPRA,China,UPPSEC,ALLAREA,_T,1.14014
2020,SE_AGP_CPRA,China,UPPSEC,ALLAREA,_T,1.1314
2020,SE_AGP_CPRA,China,LOWSEC,ALLAREA,_T,1.05573
2020,SE_AGP_CPRA,China,PRIMAR,ALLAREA,_T,1.01215
2000,SE_AGP_CPRA,Colombia,UPPSEC,ALLAREA,_T,1.18169
2000,SE_AGP_CPRA,Colombia,LOWSEC,ALLAREA,_T,1.13898
2000,SE_AGP_CPRA,Colombia,PRIMAR,ALLAREA,_T,1.07553
2001,SE_AGP_CPRA,Colombia,PRIMAR,ALLAREA,_T,1.05195
2001,SE_AGP_CPRA,Colombia,LOWSEC,ALLAREA,_T,1.14602
2001,SE_AGP_CPRA,Colombia,UPPSEC,ALLAREA,_T,1.11438
2002,SE_AGP_CPRA,Colombia,UPPSEC,ALLAREA,_T,1.0788
2002,SE_AGP_CPRA,Colombia,PRIMAR,RURAL,_T,1.1166
2002,SE_AGP_CPRA,Colombia,LOWSEC,ALLAREA,_T,1.1137
2002,SE_AGP_CPRA,Colombia,UPPSEC,RURAL,_T,1.2859
2002,SE_AGP_CPRA,Colombia,PRIMAR,ALLAREA,_T,1.065
2002,SE_AGP_CPRA,Colombia,UPPSEC,URBAN,_T,1.0119
2002,SE_AGP_CPRA,Colombia,LOWSEC,RURAL,_T,1.2864
2002,SE_AGP_CPRA,Colombia,PRIMAR,URBAN,_T,1.0399
2002,SE_AGP_CPRA,Colombia,LOWSEC,URBAN,_T,1.053
2003,SE_AGP_CPRA,Colombia,LOWSEC,URBAN,_T,1.0753
2003,SE_AGP_CPRA,Colombia,PRIMAR,URBAN,_T,1.0528
2003,SE_AGP_CPRA,Colombia,LOWSEC,RURAL,_T,1.1786
2003,SE_AGP_CPRA,Colombia,UPPSEC,URBAN,_T,1.0498
2003,SE_AGP_CPRA,Colombia,PRIMAR,ALLAREA,_T,1.0866
2003,SE_AGP_CPRA,Colombia,UPPSEC,RURAL,_T,1.1791
2003,SE_AGP_CPRA,Colombia,LOWSEC,ALLAREA,_T,1.1147
2003,SE_AGP_CPRA,Colombia,PRIMAR,RURAL,_T,1.1711
2003,SE_AGP_CPRA,Colombia,UPPSEC,ALLAREA,_T,1.0865
